"site","year","season","date","web","transect","block","plot","subplot","quad","treatment","kartez","genus","sp.epithet","family","LifeHistory","PhotoPath","FunctionalGroup","cover","volume","biomass.BM","biomass.BIM","SiteCluster","MetStation","season.precip","GDD","SPEI.comp"
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"4",NA,"3","F","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",38,407.4,28.6442352,34.2216,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"19",NA,"4","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.1,0.3,0.7558,0.7558,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"4",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",25.75,484.5,39.655,39.655,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"13",NA,"2","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",3.5,22.25,3.22,3.22,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"3",NA,"2","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.25,1.25,0.23,0.23,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"2",NA,"1","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.1,0.4,0.0485,0.0485,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"19",NA,"3","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",3.3,18.3,13.5762,13.5762,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"8",NA,"3","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.45,1.35,3.4011,3.4011,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"7",NA,"3","C","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",0.25,1.25,0.468875,0.468875,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"7",NA,"1","C","DANAN","Dalea","nana","Fabaceae","perennial","C3","forb",1.5,8,2.622,2.622,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"15",NA,"1","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",21.1,268.5,32.494,32.494,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"20",NA,"4","C","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",100,577.8,37.8003024,48.5352,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"14",NA,"1","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",1.75,9.25,3.036841622,1.848,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"1",NA,"1","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",7,53.7,28.798,28.798,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"17",NA,"4","F","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",1.5,12,4.3278975,1.272,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"13",NA,"3","C","SCBR2","Scleropogon","brevifolius","Poaceae","perennial","C4","grass",7.5,31,15.009324,9.675,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"20",NA,"2","C","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",1.3,7.65,2.3604867,2.4297,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"3",NA,"4","C","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.2,1,0.7192,0.7192,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"12",NA,"3","C","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",2,30,6.51253,3.18,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"8",NA,"4","F","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",1.75,6.25,0.84875,0.84875,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"2",NA,"2","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.35,2,0.86135,0.86135,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"5",NA,"3","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",2.25,25.5,3.617149884,2.376,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"12",NA,"3","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.15,0.35,0.36915,0.36915,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"6",NA,"1","F","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",0.1,0.8,0.18755,0.18755,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"6",NA,"3","F","LIPU4","Linum","puberulum","Linaceae","annual","C3","forb",0.75,16.5,0.36375,0.36375,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"17",NA,"3","F","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",1,13,2.393,2.393,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"17",NA,"3","F","OECA10","Oenothera","caespitosa","Onagraceae","perennial","C3","forb",5,54,9.3775,9.3775,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"4",NA,"1","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",19.45,517.45,36.478475,36.478475,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"11",NA,"1","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.6,2.3,1.2336,1.2336,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"10",NA,"1","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",3,54,3.984730925,3.168,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"1",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",29.25,705.25,45.045,45.045,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"14",NA,"4","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",0.76,3.57,3.06508,3.06508,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"9",NA,"4","C","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",0.75,14.75,1.406625,1.406625,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"10",NA,"1","F","CHLA10","Chamaesyce","lata","Euphorbiaceae","perennial","C4","forb",0.75,3.75,1.10775,1.10775,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"20",NA,"4","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",2.95,22.4,1.43075,1.43075,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"1","C","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",5.2,95.9,10.4156,10.4156,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"10",NA,"2","F","GLBI2","Glandularia","bipinnatifida","Verbenaceae","perennial","C3","forb",0.1,0.4,0.18755,0.18755,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"5",NA,"1","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",0.57,2.39,2.29881,2.29881,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"1","C","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",1.65,24.3,4.3696032,4.0095,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"3","C","OECA10","Oenothera","caespitosa","Onagraceae","perennial","C3","forb",3.5,36,6.56425,6.56425,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"10",NA,"3","F","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",59,393,25.678872,33.012,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"6",NA,"1","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",10.75,108.6,44.2255,44.2255,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"4",NA,"3","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",5.9,74.8,24.2726,24.2726,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"19",NA,"4","F","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",1.5,19.5,2.81325,2.81325,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"13",NA,"2","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",0.7,4.5,0.603,0.603,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"13",NA,"1","C","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",0.75,6,1.406625,1.406625,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"5",NA,"3","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.35,1.3,0.7196,0.7196,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"12",NA,"4","C","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",7,97.25,13.1285,13.1285,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"19",NA,"1","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.25,1.5,1.8895,1.8895,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"15",NA,"3","C","NAHI","Nama","hispidum","Hydrophyllaceae","annual","C3","forb",0.25,1.25,0.12125,0.12125,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"15",NA,"2","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",16.45,198.15,25.333,25.333,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"12",NA,"4","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",1,10,0.92,0.92,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"2","C","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",56.5,696,44.273376,58.464,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"2",NA,"4","C","DANAN","Dalea","nana","Fabaceae","perennial","C3","forb",0.1,0.3,0.1748,0.1748,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"3","C","LIPU4","Linum","puberulum","Linaceae","annual","C3","forb",2.25,39,1.09125,1.09125,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"7",NA,"3","C","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.7,1.9,2.5172,2.5172,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"19",NA,"1","F","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.25,1.25,0.12125,0.12125,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"6",NA,"4","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",3,83.25,5.6265,5.6265,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"2",NA,"3","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.25,1.5,0.61525,0.61525,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"8",NA,"4","F","PAOB","Panicum","obtusum","Poaceae","perennial","C4","grass",1.3,19.6,2.02215,2.02215,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"1",NA,"1","F","MEMU3","Mentzelia","multiflora","Loasaceae","perennial","C3","forb",1.5,27,2.81325,2.81325,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"16",NA,"3","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",1.75,52.75,3.282125,3.282125,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"6",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",25.7,508.7,39.578,39.578,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"4",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",21.2,336.4,32.648,32.648,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"1","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",25.4,315.45,39.116,39.116,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"16",NA,"3","F","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",2,26.25,3.5175,3.5175,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"8",NA,"2","F","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",12,44,3.480816,3.696,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"15",NA,"1","C","LIPU4","Linum","puberulum","Linaceae","annual","C3","forb",1,10.75,0.485,0.485,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"12",NA,"2","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",0.38,1.06,1.53254,1.53254,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"8",NA,"3","F","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",1,7,2.832265,0.742,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"11",NA,"3","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.5,4,3.779,3.779,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"3","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.1,0.5,0.0485,0.0485,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"4",NA,"1","F","NAHI","Nama","hispidum","Hydrophyllaceae","annual","C3","forb",2.1,16.6,1.0185,1.0185,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"14",NA,"2","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",1.5,6,6.0495,6.0495,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"3","C","SPCO4","Sporobolus","contractus","Poaceae","perennial","C4","grass",1.8,5.8,11.8045042,6.2046,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"8",NA,"3","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.15,0.3,0.3084,0.3084,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"15",NA,"3","C","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",4.5,51,13.7786925,5.406,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"16",NA,"1","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",5.25,134.5,9.846375,9.846375,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"5",NA,"2","C","DANAN","Dalea","nana","Fabaceae","perennial","C3","forb",0.5,1.5,0.874,0.874,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"16",NA,"4","F","OECA10","Oenothera","caespitosa","Onagraceae","perennial","C3","forb",4.5,67.5,8.43975,8.43975,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"4",NA,"1","F","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",0.5,6,0.804,0.804,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"20",NA,"3","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.15,0.3,0.36915,0.36915,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"13",NA,"2","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.95,6.45,2.108348402,1.0032,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"18",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",0.43,1.36,1.73419,1.73419,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"20",NA,"3","C","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.1,0.4,0.3596,0.3596,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"11",NA,"4","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",3.7,26.6,14.9221,14.9221,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"10",NA,"3","F","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.85,2.45,0.41225,0.41225,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"3",NA,"1","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",3.55,39.9,5.3466,5.3466,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"8",NA,"4","F","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",10.1,170.3,24.1693,24.1693,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"12",NA,"4","C","DANAN","Dalea","nana","Fabaceae","perennial","C3","forb",2.5,8.95,4.37,4.37,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"12",NA,"2","C","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",0.1,0.3,0.2393,0.2393,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"13",NA,"3","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",4.2,40.85,5.4739,5.4739,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"19",NA,"4","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.5,2,1.083189614,0.528,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"5",NA,"3","C","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.1,0.4,0.3596,0.3596,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"15",NA,"4","C","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",45,411,26.26308,34.524,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"3",NA,"1","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",0.04,0.08,0.16132,0.16132,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"7",NA,"1","C","PAOB","Panicum","obtusum","Poaceae","perennial","C4","grass",6.75,53.5,10.499625,10.499625,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"20",NA,"4","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",1,6.5,2.166379228,1.056,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"9",NA,"2","C","GAPI","Gaillardia","pinnatifida","Asteraceae","perennial","C3","forb",0.75,7.5,1.406625,1.406625,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"7",NA,"1","C","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.5,1.7,1.798,1.798,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"2",NA,"4","C","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",1.5,16.5,2.8428,3.645,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"1",NA,"1","F","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",0.75,9,1.406625,1.406625,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"3",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",0.2,0.7,0.8066,0.8066,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"9",NA,"2","C","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",0.85,5.8,1.594175,1.594175,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"14",NA,"1","F","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",0.5,5.5,1.5221325,0.583,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"11",NA,"4","F","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",1.75,10.25,0.84875,0.84875,"DeepWell","40",86.736,1354.249,1.366525413
"fertilizer",2007,"spring",2007-05-02,NA,NA,NA,"7",NA,"2","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1.75,11.5,3.598,3.598,"DeepWell","40",86.736,1354.249,1.366525413
