DATE,Block-plot-rep,MONTH,YEAR,Reported_CO2_Flux_ug_C_cm-2_hr-1,Reported_CH4_Flux_ng_C_cm-2_hr-1,Reported_N2O_Flux_ng_N_cm-2_hr-1
6/27/2005,A-1-2,Jun,2005,22.48,0,0
6/27/2005,A-1-3,Jun,2005,13.96,0,0
6/27/2005,A-1-4,Jun,2005,30.2,0,1.42
6/27/2005,A-1-5,Jun,2005,61.33,0,0
6/27/2005,A-2-1,Jun,2005,11.84,0,2.82
6/27/2005,A-2-2,Jun,2005,15,0,3.18
6/27/2005,A-2-3,Jun,2005,28.1,0,3.1
6/27/2005,A-2-4,Jun,2005,16.36,0,1.13
6/27/2005,A-2-5,Jun,2005,19.06,0,3.25
6/27/2005,A-3-1,Jun,2005,25.65,0,37.72
6/27/2005,A-3-2,Jun,2005,13.21,0,43.03
6/27/2005,A-3-3,Jun,2005,19.12,0,5.51
6/27/2005,A-3-4,Jun,2005,52.43,0,0
6/27/2005,A-3-5,Jun,2005,17.68,0,54.44
6/27/2005,A-4-1,Jun,2005,24.8,0,1.92
6/27/2005,A-4-2,Jun,2005,19.81,0,0
6/27/2005,A-4-3,Jun,2005,27.78,-13.82,8.59
6/27/2005,A-4-4,Jun,2005,29.05,0,14.65
6/27/2005,A-4-5,Jun,2005,17.86,121.98,1.3
6/23/2005,B-1-1,Jun,2005,20.5,0,1.15
6/23/2005,B-1-2,Jun,2005,20.92,-4.62,2.02
6/23/2005,B-1-3,Jun,2005,23.53,0,0
6/23/2005,B-1-4,Jun,2005,13.96,-1.35,1.64
6/23/2005,B-1-5,Jun,2005,5.71,12.13,0
6/23/2005,B-2-1,Jun,2005,21.82,0,13.32
6/23/2005,B-2-2,Jun,2005,15.28,0,28.09
6/23/2005,B-2-3,Jun,2005,23.85,0,2.43
6/23/2005,B-2-4,Jun,2005,16.23,0,1.02
6/23/2005,B-2-5,Jun,2005,6.9,0,11.84
6/23/2005,B-3-1,Jun,2005,14.9,0,0
6/23/2005,B-3-2,Jun,2005,14.68,0,1.17
6/23/2005,B-3-3,Jun,2005,39.03,-8.12,0
6/23/2005,B-3-4,Jun,2005,12.84,0,2.87
6/23/2005,B-3-5,Jun,2005,12.09,0,0.6
6/23/2005,B-4-1,Jun,2005,2.9,3.8,20.62
6/23/2005,B-4-2,Jun,2005,15.6,0,0
6/23/2005,B-4-3,Jun,2005,12.04,0,3.84
6/23/2005,B-4-4,Jun,2005,5.35,0,0
6/23/2005,B-4-5,Jun,2005,12.95,11.76,0
7/1/2005,C-1-1,Jun,2005,24.51,0,2.14
7/1/2005,C-1-2,Jun,2005,34.03,-1.8,0
7/1/2005,C-1-3,Jun,2005,6.84,0,0
7/1/2005,C-1-4,Jun,2005,30.71,5.31,1.69
7/1/2005,C-1-5,Jun,2005,23.18,0,0
7/1/2005,C-2-1,Jun,2005,10.67,0,1.33
7/1/2005,C-2-2,Jun,2005,40.74,2900.93,21.1
7/1/2005,C-2-3,Jun,2005,12.07,0,0
7/1/2005,C-2-4,Jun,2005,25.71,80.6,5.67
7/1/2005,C-2-5,Jun,2005,13.57,0,5.86
7/1/2005,C-3-1,Jun,2005,7.43,-20.67,9.44
7/1/2005,C-3-2,Jun,2005,17.21,0,2.54
7/1/2005,C-3-3,Jun,2005,15.38,0,19.32
7/1/2005,C-3-4,Jun,2005,14.6,0,22.75
7/1/2005,C-3-5,Jun,2005,15.73,0,5.46
7/1/2005,C-4-1,Jun,2005,15.45,0,0
7/1/2005,C-4-2,Jun,2005,20.17,0,0
7/1/2005,C-4-3,Jun,2005,6.24,0,0
7/1/2005,C-4-4,Jun,2005,15.5,0,0.86
7/1/2005,C-4-5,Jun,2005,9.49,0,0
8/24/2005,A-1-1,Aug,2005,32.4,0,2.01
8/24/2005,A-1-2,Aug,2005,15.8,-1.4,0
8/24/2005,A-1-3,Aug,2005,28.14,0,0
8/24/2005,A-1-4,Aug,2005,12.57,0,0
8/24/2005,A-1-5,Aug,2005,18.31,-7.9,0
8/24/2005,A-2-1,Aug,2005,20.96,0,1.86
8/24/2005,A-2-2,Aug,2005,8.66,0,0
8/24/2005,A-2-3,Aug,2005,24.34,0,0
8/24/2005,A-2-4,Aug,2005,18.21,388.84,0
8/24/2005,A-2-5,Aug,2005,20.6,0,3.27
8/24/2005,A-3-1,Aug,2005,35.36,1961.36,9.83
8/24/2005,A-3-2,Aug,2005,20.62,0,54.51
8/24/2005,A-3-3,Aug,2005,25.42,402.24,33.6
8/24/2005,A-3-4,Aug,2005,8.27,0,3.09
8/24/2005,A-3-5,Aug,2005,21.69,17.35,4.09
8/24/2005,A-4-1,Aug,2005,31.24,169.22,0
8/24/2005,A-4-2,Aug,2005,15.14,0,0
8/24/2005,A-4-3,Aug,2005,45.87,0,0.77
8/24/2005,A-4-4,Aug,2005,38.9,121.23,2.09
8/24/2005,A-4-5,Aug,2005,16.27,5623.92,4.86
8/25/2005,B-1-1,Aug,2005,26.95,,3.44
8/25/2005,B-1-2,Aug,2005,11.88,-2.18,2.7
8/25/2005,B-1-3,Aug,2005,19.07,0,0
8/25/2005,B-1-4,Aug,2005,33.18,0,1.44
8/25/2005,B-1-5,Aug,2005,9.54,0,3.01
8/25/2005,B-2-1,Aug,2005,33.95,0,0
8/25/2005,B-2-2,Aug,2005,24.18,0,21.19
8/25/2005,B-2-3,Aug,2005,21.75,-3.77,16.5
8/25/2005,B-2-4,Aug,2005,11.12,0,3.69
8/25/2005,B-2-5,Aug,2005,21.37,0,5.22
8/25/2005,B-3-1,Aug,2005,33.93,0,5.47
8/25/2005,B-3-2,Aug,2005,19.2,0,1.12
8/25/2005,B-3-3,Aug,2005,,,
8/25/2005,B-3-4,Aug,2005,22.79,0,12.29
8/25/2005,B-3-5,Aug,2005,21.26,5.74,0
8/25/2005,B-4-1,Aug,2005,11.51,0,3.63
8/25/2005,B-4-2,Aug,2005,22.06,0,12.59
8/25/2005,B-4-3,Aug,2005,5.13,79.02,0
8/25/2005,B-4-4,Aug,2005,,,
8/25/2005,B-4-5,Aug,2005,15.12,0,2.65
8/25/2005,C-1-1,Aug,2005,17.99,0,0
8/25/2005,C-1-2,Aug,2005,23.57,0,0.96
8/25/2005,C-1-3,Aug,2005,4.14,0,0
8/25/2005,C-1-4,Aug,2005,11.35,0,0
8/25/2005,C-1-5,Aug,2005,13.24,0,0
8/25/2005,C-2-1,Aug,2005,11.73,402.36,4.54
8/25/2005,C-2-2,Aug,2005,26.47,-3.68,12.38
8/25/2005,C-2-3,Aug,2005,6.85,-3.44,2.25
8/25/2005,C-2-4,Aug,2005,,,
8/25/2005,C-2-5,Aug,2005,13.4,0,1.63
8/25/2005,C-3-1,Aug,2005,14.87,144.19,18.79
8/25/2005,C-3-2,Aug,2005,12.39,0,54.18
8/25/2005,C-3-3,Aug,2005,31.31,61.44,32.66
8/25/2005,C-3-4,Aug,2005,19.92,0,13.2
8/25/2005,C-3-5,Aug,2005,15.78,0,2.6
8/25/2005,C-4-1,Aug,2005,17.91,0,0
8/25/2005,C-4-2,Aug,2005,17.96,0,1.27
8/25/2005,C-4-3,Aug,2005,17.54,0,0.84
8/25/2005,C-4-4,Aug,2005,26.22,0,2.86
8/25/2005,C-4-5,Aug,2005,16.47,0,0
9/30/2005,A-1-1,Sep,2005,9.43,0,0
9/30/2005,A-1-2,Sep,2005,11.22,0,0
9/30/2005,A-1-3,Sep,2005,5.16,0,0
9/30/2005,A-1-4,Sep,2005,7.48,0,4.04
9/30/2005,A-1-5,Sep,2005,18.2,0,0.51
9/30/2005,A-2-1,Sep,2005,12.9,0,0.2
9/30/2005,A-2-2,Sep,2005,12.41,7.12,1.72
9/30/2005,A-2-3,Sep,2005,9,7.13,0.45
9/30/2005,A-2-4,Sep,2005,25.4,4.17,5.55
9/30/2005,A-2-5,Sep,2005,12.51,0,1.32
9/30/2005,A-3-1,Sep,2005,31.46,0,9.65
9/30/2005,A-3-2,Sep,2005,42.61,87.08,7.97
9/30/2005,A-3-3,Sep,2005,13.08,0,17.34
9/30/2005,A-3-4,Sep,2005,25.49,0,3.47
9/30/2005,A-3-5,Sep,2005,22.22,3951.57,0
9/30/2005,A-4-1,Sep,2005,40.29,0,0
9/30/2005,A-4-2,Sep,2005,19.38,-6.4,0
9/30/2005,A-4-3,Sep,2005,22.71,-3.94,6.64
9/30/2005,A-4-4,Sep,2005,32.87,13221.6,1.76
9/30/2005,A-4-5,Sep,2005,23.16,842.58,0
9/29/2005,B-1-1,Sep,2005,42.04,-9.12,2.12
9/29/2005,B-1-2,Sep,2005,20.42,0,0
9/29/2005,B-1-3,Sep,2005,18.29,0,2.87
9/29/2005,B-1-4,Sep,2005,35.15,-1.92,1.35
9/29/2005,B-1-5,Sep,2005,25.29,-12.53,1.65
9/29/2005,B-2-1,Sep,2005,28.13,0,5.04
9/29/2005,B-2-2,Sep,2005,13.4,0,3.42
9/29/2005,B-2-3,Sep,2005,22.98,0,8.23
9/29/2005,B-2-4,Sep,2005,,,
9/29/2005,B-2-5,Sep,2005,18.99,0,19.17
9/29/2005,B-3-1,Sep,2005,36.83,0,7.16
9/29/2005,B-3-2,Sep,2005,17.3,0,1.45
9/29/2005,B-3-3,Sep,2005,20.68,0,0
9/29/2005,B-3-4,Sep,2005,19.33,0,2.21
9/29/2005,B-3-5,Sep,2005,15.25,0,2.51
9/29/2005,B-4-1,Sep,2005,8.95,0,6.1
9/29/2005,B-4-2,Sep,2005,22.01,0,1.01
9/29/2005,B-4-3,Sep,2005,38.55,947.49,1.95
9/29/2005,B-4-4,Sep,2005,16.96,20.84,1.66
9/29/2005,B-4-5,Sep,2005,14.9,0,1.15
9/28/2005,C-1-1,Sep,2005,35.46,-19.54,0
9/28/2005,C-1-2,Sep,2005,18.19,0,0
9/28/2005,C-1-3,Sep,2005,26.71,0,0
9/28/2005,C-1-4,Sep,2005,15.76,0,0
9/28/2005,C-1-5,Sep,2005,17.32,-6,0
9/28/2005,C-2-1,Sep,2005,17.4,156.79,4.07
9/28/2005,C-2-2,Sep,2005,7.93,0,0
9/28/2005,C-2-3,Sep,2005,20,0,2.96
9/28/2005,C-2-4,Sep,2005,21.2,0,2.7
9/28/2005,C-2-5,Sep,2005,19.41,0,4.31
9/28/2005,C-3-1,Sep,2005,7.71,-2.98,5.03
9/28/2005,C-3-2,Sep,2005,13.81,-6.15,20.08
9/28/2005,C-3-3,Sep,2005,16.58,47.85,3.9
9/28/2005,C-3-4,Sep,2005,10.39,0,5.63
9/28/2005,C-3-5,Sep,2005,13.87,0,7.43
9/28/2005,C-4-1,Sep,2005,20.16,0,0
9/28/2005,C-4-2,Sep,2005,21.66,0,0
9/28/2005,C-4-3,Sep,2005,14.87,0,0
9/28/2005,C-4-4,Sep,2005,13.63,0,1.48
9/28/2005,C-4-5,Sep,2005,14.82,0,0
10/21/2005,A-1-1,Oct,2005,7,0,0
10/21/2005,A-1-2,Oct,2005,11.38,11.15,0
10/21/2005,A-1-3,Oct,2005,11.15,0,0
10/21/2005,A-1-4,Oct,2005,31.53,-3.29,9.96
10/21/2005,A-1-5,Oct,2005,19.98,0,0
10/21/2005,A-2-1,Oct,2005,10.21,0,2.08
10/21/2005,A-2-2,Oct,2005,11.1,55.68,0
10/21/2005,A-2-3,Oct,2005,12.09,69.11,1.29
10/21/2005,A-2-4,Oct,2005,30.77,0,3.12
10/21/2005,A-2-5,Oct,2005,,,
10/21/2005,A-3-1,Oct,2005,25.7,1.4,1.73
10/21/2005,A-3-2,Oct,2005,6.09,0,2.16
10/21/2005,A-3-3,Oct,2005,40.62,486.08,15.26
10/21/2005,A-3-4,Oct,2005,11.14,0,6.93
10/21/2005,A-3-5,Oct,2005,13.01,12.3,3.15
10/21/2005,A-4-1,Oct,2005,21.19,0,2.68
10/21/2005,A-4-2,Oct,2005,28.07,3.38,0
10/21/2005,A-4-3,Oct,2005,17.35,0,0.84
10/21/2005,A-4-4,Oct,2005,35.79,31.32,3.8
10/21/2005,A-4-5,Oct,2005,24.52,10056.88,0
10/20/2005,B-1-1,Oct,2005,20.85,-0.83,1.68
10/20/2005,B-1-2,Oct,2005,19.03,-2.5,2.29
10/20/2005,B-1-3,Oct,2005,32.57,0,3.03
10/20/2005,B-1-4,Oct,2005,19.4,0,3.6
10/20/2005,B-1-5,Oct,2005,25.32,0,5.84
10/20/2005,B-2-1,Oct,2005,14.89,0,3.67
10/20/2005,B-2-2,Oct,2005,19.47,-7.29,13.19
10/20/2005,B-2-3,Oct,2005,18.25,-2.47,5.01
10/20/2005,B-2-4,Oct,2005,23.69,0,6.7
10/20/2005,B-2-5,Oct,2005,10.12,0,33.66
10/20/2005,B-3-1,Oct,2005,17.87,0,4.18
10/20/2005,B-3-2,Oct,2005,16.81,0,6.62
10/20/2005,B-3-3,Oct,2005,41.84,0,0.84
10/20/2005,B-3-4,Oct,2005,21.07,-5.62,3.4
10/20/2005,B-3-5,Oct,2005,21.6,-2.49,4.99
10/20/2005,B-4-1,Oct,2005,14.1,133.54,4.2
10/20/2005,B-4-2,Oct,2005,21.91,-5.25,1.15
10/20/2005,B-4-3,Oct,2005,17.98,0,2.74
10/20/2005,B-4-4,Oct,2005,13.82,0,3.77
10/20/2005,B-4-5,Oct,2005,39.8,153.17,10.6
10/26/2005,C-1-1,Oct,2005,19.39,0,0.6
10/26/2005,C-1-2,Oct,2005,26.93,0,0
10/26/2005,C-1-3,Oct,2005,22.81,0,0
10/26/2005,C-1-4,Oct,2005,16.13,0,0.26
10/26/2005,C-1-5,Oct,2005,22.63,0,1.25
10/26/2005,C-2-1,Oct,2005,9.83,0,1.11
10/26/2005,C-2-2,Oct,2005,12.64,5.39,4.44
10/26/2005,C-2-3,Oct,2005,10.1,-3.97,0
10/26/2005,C-2-4,Oct,2005,18.16,0,17.99
10/26/2005,C-2-5,Oct,2005,23.2,0,0
10/26/2005,C-3-1,Oct,2005,10.72,-3.19,4.84
10/26/2005,C-3-2,Oct,2005,18.71,0,5.21
10/26/2005,C-3-3,Oct,2005,42.7,0,6.13
10/26/2005,C-3-4,Oct,2005,14.2,0,7.81
10/26/2005,C-3-5,Oct,2005,19.26,-9.47,7.3
10/26/2005,C-4-1,Oct,2005,27.53,0,0
10/26/2005,C-4-2,Oct,2005,18.53,3.37,1.74
10/26/2005,C-4-3,Oct,2005,20.53,0,-0.46
10/26/2005,C-4-4,Oct,2005,23.75,110.13,1.45
10/26/2005,C-4-5,Oct,2005,19.2,0,1.22
11/17/2005,A-1-1,Nov,2005,12.04,0,0
11/17/2005,A-1-2,Nov,2005,14.26,0,0
11/17/2005,A-1-3,Nov,2005,14.09,-2.11,0
11/17/2005,A-1-4,Nov,2005,12.55,0,1.52
11/17/2005,A-1-5,Nov,2005,19.13,0,2.12
11/17/2005,A-2-1,Nov,2005,12.95,222.74,4.98
11/17/2005,A-2-2,Nov,2005,21.56,487.29,4.85
11/17/2005,A-2-3,Nov,2005,7.53,15.61,0
11/17/2005,A-2-4,Nov,2005,24.69,776.06,1.63
11/17/2005,A-2-5,Nov,2005,16.89,144.33,2.33
11/17/2005,A-3-1,Nov,2005,34.89,19099.02,6.87
11/17/2005,A-3-2,Nov,2005,9.65,0,1.94
11/17/2005,A-3-3,Nov,2005,24.59,3375.62,4.16
11/17/2005,A-3-4,Nov,2005,20.83,0,2.76
11/17/2005,A-3-5,Nov,2005,13.25,100.26,4.38
11/17/2005,A-4-1,Nov,2005,16.63,0,1.04
11/17/2005,A-4-2,Nov,2005,31.22,0,12.91
11/17/2005,A-4-3,Nov,2005,46.19,0,0
11/17/2005,A-4-4,Nov,2005,49.68,13013.46,2.31
11/17/2005,A-4-5,Nov,2005,28.01,31.97,0
11/18/2005,B-1-1,Nov,2005,44.19,0,3.31
11/18/2005,B-1-2,Nov,2005,13.72,0,0
11/18/2005,B-1-3,Nov,2005,18.46,0,0
11/18/2005,B-1-4,Nov,2005,14.06,-3.72,0
11/18/2005,B-1-5,Nov,2005,9.84,689.91,0
11/18/2005,B-2-1,Nov,2005,29.04,0,2.87
11/18/2005,B-2-2,Nov,2005,9.42,0,4.45
11/18/2005,B-2-3,Nov,2005,16.42,0,5.24
11/18/2005,B-2-4,Nov,2005,11.92,77.25,1.44
11/18/2005,B-2-5,Nov,2005,9.76,0,20.32
11/18/2005,B-3-1,Nov,2005,27.1,-1.93,5.15
11/18/2005,B-3-2,Nov,2005,22.9,3.87,4.75
11/18/2005,B-3-3,Nov,2005,32.07,0,3.38
11/18/2005,B-3-4,Nov,2005,22.39,0,6.34
11/18/2005,B-3-5,Nov,2005,26.57,0,1.79
11/18/2005,B-4-1,Nov,2005,,,
11/18/2005,B-4-2,Nov,2005,,,
11/18/2005,B-4-3,Nov,2005,,,
11/18/2005,B-4-4,Nov,2005,,,
11/18/2005,B-4-5,Nov,2005,,,
11/17/2005,C-1-1,Nov,2005,20.5,0,0
11/17/2005,C-1-2,Nov,2005,29.05,-6.32,0
11/17/2005,C-1-3,Nov,2005,11.8,0,0
11/17/2005,C-1-4,Nov,2005,12.27,-2.23,0
11/17/2005,C-1-5,Nov,2005,,,
11/17/2005,C-2-1,Nov,2005,13.34,-2.96,2.92
11/17/2005,C-2-2,Nov,2005,14.87,-3.18,1.72
11/17/2005,C-2-3,Nov,2005,19.97,0,5.59
11/17/2005,C-2-4,Nov,2005,27.77,0,1.69
11/17/2005,C-2-5,Nov,2005,22.59,0,3.25
11/17/2005,C-3-1,Nov,2005,17.85,33.59,8.68
11/17/2005,C-3-2,Nov,2005,14.53,-4.27,2.97
11/17/2005,C-3-3,Nov,2005,17.71,30.82,6.29
11/17/2005,C-3-4,Nov,2005,7.73,0,5.95
11/17/2005,C-3-5,Nov,2005,14.85,0,6.79
11/17/2005,C-4-1,Nov,2005,22.08,0,0
11/17/2005,C-4-2,Nov,2005,23.74,-4.5,0
11/17/2005,C-4-3,Nov,2005,9.16,0,1.1
11/17/2005,C-4-4,Nov,2005,25,0,0
11/17/2005,C-4-5,Nov,2005,17.23,0,0.45
1/27/2006,A-1-1,Jan,2006,7.35,0,0
1/27/2006,A-1-2,Jan,2006,18.21,3.5,0
1/27/2006,A-1-3,Jan,2006,12.58,0,0
1/27/2006,A-1-4,Jan,2006,11.58,-0.81,2.8
1/27/2006,A-1-5,Jan,2006,16.88,0,0
1/27/2006,A-2-1,Jan,2006,17.71,0,1.72
1/27/2006,A-2-2,Jan,2006,15.21,18.41,4.16
1/27/2006,A-2-3,Jan,2006,6.88,20.01,0
1/27/2006,A-2-4,Jan,2006,9.51,8.29,5.82
1/27/2006,A-2-5,Jan,2006,14.38,22.72,1.26
1/27/2006,A-3-1,Jan,2006,18.55,0,3.12
1/27/2006,A-3-2,Jan,2006,17.08,2298.13,8.64
1/27/2006,A-3-3,Jan,2006,11.33,0,7.26
1/27/2006,A-3-4,Jan,2006,16.33,0,4.19
1/27/2006,A-3-5,Jan,2006,8.6,1994.34,1.11
1/27/2006,A-4-1,Jan,2006,22.71,-0.63,0
1/27/2006,A-4-2,Jan,2006,16.63,0,0
1/27/2006,A-4-3,Jan,2006,19.81,0,0
1/27/2006,A-4-4,Jan,2006,20.98,716.09,7.03
1/27/2006,A-4-5,Jan,2006,21.19,2575.71,1.93
1/19/2006,B-1-1,Jan,2006,29.86,-2.26,0
1/19/2006,B-1-2,Jan,2006,,,
1/19/2006,B-1-3,Jan,2006,21.14,0,1.13
1/19/2006,B-1-4,Jan,2006,14.03,-2.47,0
1/19/2006,B-1-5,Jan,2006,16.85,0,0
1/19/2006,B-2-1,Jan,2006,15.14,0,0
1/19/2006,B-2-2,Jan,2006,10.99,0,0.98
1/19/2006,B-2-3,Jan,2006,13.72,0,3.89
1/19/2006,B-2-4,Jan,2006,21.16,0,8.1
1/19/2006,B-2-5,Jan,2006,10.91,10.92,13.28
1/19/2006,B-3-1,Jan,2006,24.27,0,6.5
1/19/2006,B-3-2,Jan,2006,18.87,0,0
1/19/2006,B-3-3,Jan,2006,20.99,0,10.41
1/19/2006,B-3-4,Jan,2006,23.93,0,5.44
1/19/2006,B-3-5,Jan,2006,40.57,-2.68,5.1
1/19/2006,B-4-1,Jan,2006,12.84,-15.48,0
1/19/2006,B-4-2,Jan,2006,,,
1/19/2006,B-4-3,Jan,2006,15.02,2581.13,0
1/19/2006,B-4-4,Jan,2006,19.03,0,2.89
1/19/2006,B-4-5,Jan,2006,13.83,0,0
1/19/2006,C-1-1,Jan,2006,8.27,-9.77,0
1/19/2006,C-1-2,Jan,2006,6.83,0,0
1/19/2006,C-1-3,Jan,2006,6.75,-2.17,0.4
1/19/2006,C-1-4,Jan,2006,2.73,0,0.47
1/19/2006,C-1-5,Jan,2006,8.29,0,0
1/19/2006,C-2-1,Jan,2006,17.7,4039.68,0
1/19/2006,C-2-2,Jan,2006,3.37,0,1.47
1/19/2006,C-2-3,Jan,2006,9.26,0,4.22
1/19/2006,C-2-4,Jan,2006,8.06,0,0
1/19/2006,C-2-5,Jan,2006,6.59,0,0
1/19/2006,C-3-1,Jan,2006,6.49,0,2.79
1/19/2006,C-3-2,Jan,2006,11.7,0,19.56
1/19/2006,C-3-3,Jan,2006,22.78,444.8,4.48
1/19/2006,C-3-4,Jan,2006,,,
1/19/2006,C-3-5,Jan,2006,5.09,5.98,1.52
1/19/2006,C-4-1,Jan,2006,15.78,0,0
1/19/2006,C-4-2,Jan,2006,14.07,0,0.53
1/19/2006,C-4-3,Jan,2006,35.73,0,0
1/19/2006,C-4-4,Jan,2006,8.17,0,2.02
1/19/2006,C-4-5,Jan,2006,9.74,0,0
2/23/2006,A-1-1,Feb,2006,11.96,6.03,0
2/23/2006,A-1-2,Feb,2006,15.45,101.32,3.14
2/23/2006,A-1-3,Feb,2006,10.37,4.92,0
2/23/2006,A-1-4,Feb,2006,20.83,0,0
2/23/2006,A-1-5,Feb,2006,15.24,0,0
2/23/2006,A-2-1,Feb,2006,13.63,717.42,2.52
2/23/2006,A-2-2,Feb,2006,14.31,145.74,1.66
2/23/2006,A-2-3,Feb,2006,16.62,329.22,3.03
2/23/2006,A-2-4,Feb,2006,24.83,1.46,5.07
2/23/2006,A-2-5,Feb,2006,12.06,-7.48,1.9
2/23/2006,A-3-1,Feb,2006,21.09,791.6,2.07
2/23/2006,A-3-2,Feb,2006,11.4,0,3.94
2/23/2006,A-3-3,Feb,2006,24.33,978.57,8.96
2/23/2006,A-3-4,Feb,2006,19.05,0,5.7
2/23/2006,A-3-5,Feb,2006,7.93,78.49,5.98
2/23/2006,A-4-1,Feb,2006,14.01,50.8,2.72
2/23/2006,A-4-2,Feb,2006,11.94,206.57,3
2/23/2006,A-4-3,Feb,2006,20.99,0,0
2/23/2006,A-4-4,Feb,2006,13.26,0,0
2/23/2006,A-4-5,Feb,2006,10.88,4.24,0.82
2/24/2006,B-1-1,Feb,2006,30.28,406.08,0
2/24/2006,B-1-2,Feb,2006,19.75,0,1.52
2/24/2006,B-1-3,Feb,2006,15.45,-14.25,-0.78
2/24/2006,B-1-4,Feb,2006,15.65,0,0
2/24/2006,B-1-5,Feb,2006,12.47,216,1.9
2/24/2006,B-2-1,Feb,2006,8.03,0,0.76
2/24/2006,B-2-2,Feb,2006,13.72,0,2.38
2/24/2006,B-2-3,Feb,2006,11.01,0,1.4
2/24/2006,B-2-4,Feb,2006,13.77,-6.94,0
2/24/2006,B-2-5,Feb,2006,5.18,-2.35,2.49
2/24/2006,B-3-1,Feb,2006,13.66,0,2.22
2/24/2006,B-3-2,Feb,2006,8.86,0,1.58
2/24/2006,B-3-3,Feb,2006,22.24,-5.09,1.27
2/24/2006,B-3-4,Feb,2006,5.55,0,0
2/24/2006,B-3-5,Feb,2006,12.27,0,3.93
2/24/2006,B-4-1,Feb,2006,20.97,1874.03,3.21
2/24/2006,B-4-2,Feb,2006,16.22,-7.79,3.16
2/24/2006,B-4-3,Feb,2006,15.89,0,3.14
2/24/2006,B-4-4,Feb,2006,14.17,0,0
2/24/2006,B-4-5,Feb,2006,13.47,0,0
2/22/2006,C-1-1,Feb,2006,19.18,-2.91,3.69
2/22/2006,C-1-2,Feb,2006,28.85,0,0
2/22/2006,C-1-3,Feb,2006,9.85,0,0
2/22/2006,C-1-4,Feb,2006,20.82,-1.16,0
2/22/2006,C-1-5,Feb,2006,18.61,0,3.26
2/22/2006,C-2-1,Feb,2006,10.52,-2.32,0
2/22/2006,C-2-2,Feb,2006,11.38,-5.24,3.82
2/22/2006,C-2-3,Feb,2006,7.36,-7.38,0
2/22/2006,C-2-4,Feb,2006,10.98,0,0.93
2/22/2006,C-2-5,Feb,2006,11.56,0,0
2/22/2006,C-3-1,Feb,2006,13.19,0,0
2/22/2006,C-3-2,Feb,2006,12.26,0,8.8
2/22/2006,C-3-3,Feb,2006,17.41,2.28,2.6
2/22/2006,C-3-4,Feb,2006,8.25,0,2.96
2/22/2006,C-3-5,Feb,2006,8.83,0,7.74
2/22/2006,C-4-1,Feb,2006,19.36,0,0.87
2/22/2006,C-4-2,Feb,2006,11.81,0,1.68
2/22/2006,C-4-3,Feb,2006,14.55,0,0
2/22/2006,C-4-4,Feb,2006,9.71,2.31,0.77
2/22/2006,C-4-5,Feb,2006,20.18,0,0.96
3/23/2006,A-1-1,Mar,2006,11.96,0,0
3/23/2006,A-1-2,Mar,2006,19.51,-3.54,0
3/23/2006,A-1-3,Mar,2006,13.92,0,0
3/23/2006,A-1-4,Mar,2006,11.47,0,1.77
3/23/2006,A-1-5,Mar,2006,11.62,-5.01,0
3/23/2006,A-2-1,Mar,2006,11.87,0,9.69
3/23/2006,A-2-2,Mar,2006,14.38,28.42,5.22
3/23/2006,A-2-3,Mar,2006,9.79,0,0
3/23/2006,A-2-4,Mar,2006,13.77,0,9.77
3/23/2006,A-2-5,Mar,2006,8.67,0,6.19
3/23/2006,A-3-1,Mar,2006,15.45,0,14.6
3/23/2006,A-3-2,Mar,2006,12.45,0,11.75
3/23/2006,A-3-3,Mar,2006,16.53,10.77,9.01
3/23/2006,A-3-4,Mar,2006,14.41,-6.65,0
3/23/2006,A-3-5,Mar,2006,18.28,0,3.76
3/23/2006,A-4-1,Mar,2006,13.34,-7.31,0
3/23/2006,A-4-2,Mar,2006,14.93,0,1.75
3/23/2006,A-4-3,Mar,2006,15.37,0,0
3/23/2006,A-4-4,Mar,2006,18.28,95.43,8.53
3/23/2006,A-4-5,Mar,2006,18.8,-9.63,0
3/23/2006,B-1-1,Mar,2006,17.65,0,1.21
3/23/2006,B-1-2,Mar,2006,7.92,0,0
3/23/2006,B-1-3,Mar,2006,17.03,-9.63,0
3/23/2006,B-1-4,Mar,2006,9.72,-2.57,0
3/23/2006,B-1-5,Mar,2006,9.98,0,2.82
3/23/2006,B-2-1,Mar,2006,15.76,0,0
3/23/2006,B-2-2,Mar,2006,11.58,-4.62,1.15
3/23/2006,B-2-3,Mar,2006,16.38,1.23,1.65
3/23/2006,B-2-4,Mar,2006,14,83.33,20.12
3/23/2006,B-2-5,Mar,2006,7.97,0,7.63
3/23/2006,B-3-1,Mar,2006,18.81,-15.52,0
3/23/2006,B-3-2,Mar,2006,12.54,-5.3,0
3/23/2006,B-3-3,Mar,2006,24.6,-16.01,2.49
3/23/2006,B-3-4,Mar,2006,11.74,0,0
3/23/2006,B-3-5,Mar,2006,15.26,-7.96,2.18
3/23/2006,B-4-1,Mar,2006,14.58,0,2.56
3/23/2006,B-4-2,Mar,2006,11.65,-10.41,0
3/23/2006,B-4-3,Mar,2006,7.62,192.07,7.25
3/23/2006,B-4-4,Mar,2006,12.74,0,6.39
3/23/2006,B-4-5,Mar,2006,14.27,-4.25,0
3/22/2006,C-1-1,Mar,2006,19.73,-3.89,0
3/22/2006,C-1-2,Mar,2006,23.47,0,0
3/22/2006,C-1-3,Mar,2006,14.17,0,0
