DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,PLOT,REPLICATE,BURN,MOW,NUTRIENT,LVGRASS,FORBS,CUYRDD,PRYRDD,WOODY,COMMENTS
PBB01,1,1997,6,30,33,b,u,m,n+p,20.74,0.92,2.68,54.25,0,
PBB01,1,1997,6,30,34,a,u,m,c,16.99,0.94,1.24,37.97,0,
PBB01,1,1997,6,30,34,b,u,m,c,18.49,0.04,0.94,28.65,0,
PBB01,1,1997,6,30,35,a,u,m,p,16.22,0.43,1.58,37.98,0,
PBB01,1,1997,6,30,35,b,u,m,p,17.41,0.79,1.82,28.43,0,
PBB01,1,1997,6,30,36,a,u,m,n,29.09,0.15,1.22,65.99,0,
PBB01,1,1997,6,30,36,b,u,m,n,12.62,0.89,1.36,45.53,0,
PBB01,1,1997,6,30,45,a,b,m,n,42.59,0,2.61,0,0,
PBB01,1,1997,6,30,45,b,b,m,n,49.33,0.07,2.59,0,0,
PBB01,1,1997,6,30,46,a,b,m,c,19.48,0.61,1.67,0,0,
PBB01,1,1997,6,30,46,b,b,m,c,16.67,0.52,1.17,0,0,
PBB01,1,1997,6,30,47,a,b,m,p,13.19,0,1.42,0,0,
PBB01,1,1997,6,30,47,b,b,m,p,27.04,0.2,1.24,0,0,
PBB01,1,1997,6,30,48,a,b,m,n+p,23.81,0,1.29,0,0,
PBB01,1,1997,6,30,48,b,b,m,n+p,51.55,35.04,3.27,0,0,
PBB01,1,1997,6,30,49,a,b,m,n+p,35.16,0.09,3.17,0,0,
PBB01,1,1997,6,30,49,b,b,m,n+p,39.56,0,2.51,0,0,
PBB01,1,1997,6,30,50,a,b,m,n,24.13,0.14,3.61,0,0,
PBB01,1,1997,6,30,50,b,b,m,n,37.73,0,5.32,0,0,
PBB01,1,1997,6,30,51,a,b,m,p,18.71,1.08,1.9,0,0,
PBB01,1,1997,6,30,51,b,b,m,p,16.27,1.6,1.77,0,0,
PBB01,1,1997,6,30,52,a,b,m,c,27.22,0.1,2.55,0,0,
PBB01,1,1997,6,30,52,b,b,m,c,17.65,5.63,2.7,0,0,
PBB01,1,1997,6,30,61,a,u,m,c,13.88,0.39,1.76,17.64,0,
PBB01,1,1997,6,30,61,b,u,m,c,18.33,1.58,3.03,30.13,0,
PBB01,1,1997,6,30,62,a,u,m,n+p,19.28,1.42,2.75,34.33,0,
PBB01,1,1997,6,30,62,b,u,m,n+p,19.11,0.45,5.37,29.52,0,
PBB01,1,1997,6,30,63,a,u,m,p,14.38,0.6,6.66,24.65,0,
PBB01,1,1997,6,30,63,b,u,m,p,16.77,1.9,5.03,25.2,0,
PBB01,1,1997,6,30,64,a,u,m,n,32.02,0.01,10.95,52.01,0,
PBB01,1,1997,6,30,64,b,u,m,n,20.79,0,3.52,39.55,0,
PBB01,1,1997,10,10,1,a,u,u,n,23.28,1.64,2.06,23.56,0,
PBB01,1,1997,10,10,1,b,u,u,n,10.61,0.58,8.34,53.08,0,
PBB01,1,1997,10,10,2,a,u,u,c,11.99,5.31,7.98,29,0,
PBB01,1,1997,10,10,2,b,u,u,c,13.22,10.06,2.03,21.99,0,
PBB01,1,1997,10,10,3,a,u,u,p,13.37,16.35,3.24,96.69,0,
PBB01,1,1997,10,10,3,b,u,u,p,24.84,12.04,3.94,61.37,0,
PBB01,1,1997,10,10,4,a,u,u,n+p,11.25,26.38,1.06,112.5,0,
PBB01,1,1997,10,10,4,b,u,u,n+p,5.1,39.24,0.96,79.04,0,
PBB01,1,1997,10,10,5,a,u,m,n,23.32,0.15,5.51,30.54,0,
PBB01,1,1997,10,10,5,b,u,m,n,14.8,1.92,3.41,12.07,0,
PBB01,1,1997,10,10,6,a,u,m,c,16.27,0,6.09,11.26,0,
PBB01,1,1997,10,10,6,b,u,m,c,19.22,0.53,1.86,17.1,0,
PBB01,1,1997,10,10,7,a,u,m,p,22.5,1,2.4,24.48,0,
PBB01,1,1997,10,10,7,b,u,m,p,23.79,0.66,3.49,17.3,0,
PBB01,1,1997,10,10,8,a,u,m,n+p,40.2,0.07,13.78,25.26,0,
PBB01,1,1997,10,10,8,b,u,m,n+p,40.06,0.06,12.27,37.14,0,
PBB01,1,1997,10,10,9,a,b,m,c,30.71,0.05,14.73,0,0,
PBB01,1,1997,10,10,9,b,b,m,c,8.7,0.71,6.34,0,0,
PBB01,1,1997,10,10,10,a,b,m,p,10.38,4.46,7.8,0,0,
PBB01,1,1997,10,10,10,b,b,m,p,7.29,2.86,8.61,0,0,
PBB01,1,1997,10,10,11,a,b,m,n+p,23.81,0,20.81,0,0,
PBB01,1,1997,10,10,11,b,b,m,n+p,31.25,0,24.32,0,0,
PBB01,1,1997,10,10,12,a,b,m,n,48.95,0,12.93,0,0,
PBB01,1,1997,10,10,12,b,b,m,n,107.45,0,19.31,0,0,
PBB01,1,1997,10,10,13,a,b,u,c,22.1,12.58,9.82,0,0,
PBB01,1,1997,10,10,13,b,b,u,c,76.06,0.07,11.5,0,0,
PBB01,1,1997,10,10,14,a,b,u,p,13.79,3.53,7.8,0,0,
PBB01,1,1997,10,10,14,b,b,u,p,17.78,4.82,17.62,0,0,
PBB01,1,1997,10,10,15,a,b,u,n+p,24.54,0.25,9.05,0,0,
PBB01,1,1997,10,10,15,b,b,u,n+p,24.86,8.31,11.75,0,0,
PBB01,1,1997,10,10,16,a,b,u,n,58.59,0,17.07,0,0,
PBB01,1,1997,10,10,16,b,b,u,n,64.23,0,17.43,0,0,
PBB01,1,1997,10,10,17,a,u,u,n+p,0.01,167.11,0,86.28,0,
PBB01,1,1997,10,10,17,b,u,u,n+p,27.96,51.16,2.5,109.58,0,
PBB01,1,1997,10,10,18,a,u,u,n,21.13,1.02,7.35,59.25,0,
PBB01,1,1997,10,10,18,b,u,u,n,21.57,26.14,6.95,85.41,0,
PBB01,1,1997,10,10,19,a,u,u,p,7.9,6.99,3.37,22.29,0,
PBB01,1,1997,10,10,19,b,u,u,p,17.51,17.67,5.03,58.55,0,
PBB01,1,1997,10,10,20,a,u,u,c,16.55,17.11,16.03,83.25,0,
PBB01,1,1997,10,10,20,b,u,u,c,2.15,11.5,2.79,40.85,0,
PBB01,1,1997,10,10,21,a,u,m,n+p,27.9,10.33,10.12,18.04,0,
PBB01,1,1997,10,10,21,b,u,m,n+p,30.06,0,11.36,32.55,0,
PBB01,1,1997,10,10,22,a,u,m,n,29.99,0.4,8.28,19.1,0,
PBB01,1,1997,10,10,22,b,u,m,n,26.64,0,6.03,22.35,0,
PBB01,1,1997,10,10,23,a,u,m,p,12.4,0.29,6.82,16.02,0,
PBB01,1,1997,10,10,23,b,u,m,p,13.12,0.34,7.7,18,0,
PBB01,1,1997,10,10,24,a,u,m,c,16.65,0.7,11.32,12.54,0,
PBB01,1,1997,10,10,24,b,u,m,c,17.15,0,10.01,25.79,0,
PBB01,1,1997,10,10,25,a,b,u,c,19.51,0.12,11.09,0,0,
PBB01,1,1997,10,10,25,b,b,u,c,20.44,0.49,13.89,0,0,
PBB01,1,1997,10,10,26,a,b,u,n+p,62.43,0,23.53,0,0,
PBB01,1,1997,10,10,26,b,b,u,n+p,110.46,0,25.95,0,0,
PBB01,1,1997,10,10,27,a,b,u,p,13.55,0.28,13.36,0,0,
PBB01,1,1997,10,10,27,b,b,u,p,16.34,6,8,0,0,
PBB01,1,1997,10,10,28,a,b,u,n,44.84,0,17.3,0,0,
PBB01,1,1997,10,10,28,b,b,u,n,46.1,0,14.25,0,0,
PBB01,1,1997,10,10,29,a,b,m,c,32.46,0.01,8.97,0,0,
PBB01,1,1997,10,10,29,b,b,m,c,28.01,0,7.01,0,0,
PBB01,1,1997,10,10,30,a,b,m,n+p,18.19,4.78,20.68,0,0,
PBB01,1,1997,10,10,30,b,b,m,n+p,17.37,0,10.47,0,0,
PBB01,1,1997,10,10,31,a,b,m,p,41.06,0,11.36,0,0,
PBB01,1,1997,10,10,31,b,b,m,p,22.96,0.19,11.19,0,0,
PBB01,1,1997,10,10,32,a,b,m,n,21.66,0,16.87,0,0,
PBB01,1,1997,10,10,32,b,b,m,n,37.04,0,25.76,0,0,
PBB01,1,1997,10,10,33,a,u,m,n+p,32.9,0,10.32,48.87,0,
PBB01,1,1997,10,10,33,b,u,m,n+p,20.98,0,20.68,60.08,0,
PBB01,1,1997,10,10,34,a,u,m,c,18.09,0.1,6.08,24.56,0,
PBB01,1,1997,10,10,34,b,u,m,c,17.7,0.07,6.47,30.86,0,
PBB01,1,1997,10,10,35,a,u,m,p,15.15,0.04,4.71,26.87,0,
PBB01,1,1997,10,10,35,b,u,m,p,20.45,0,5.53,47.17,0,
PBB01,1,1997,10,10,36,a,u,m,n,83.58,0,10.57,35.2,0,
PBB01,1,1997,10,10,36,b,u,m,n,96.22,0.2,11.96,27.14,0,
PBB01,1,1997,10,10,37,a,u,u,n+p,0.23,10.99,0.12,157.76,0,
PBB01,1,1997,10,10,37,b,u,u,n+p,0.78,84.67,0.55,137.56,0,
PBB01,1,1997,10,10,38,a,u,u,c,7,9.95,14.7,68.29,0,
PBB01,1,1997,10,10,38,b,u,u,c,14.35,4.66,18.82,62.96,0,
PBB01,1,1997,10,10,39,a,u,u,p,25.42,3.04,8.35,81.45,0,
PBB01,1,1997,10,10,39,b,u,u,p,32.2,4.16,12.44,53.57,0,
PBB01,1,1997,10,10,40,a,u,u,n,0.53,37.26,0.2,38.85,0,
PBB01,1,1997,10,10,40,b,u,u,n,19.8,1.39,2.92,97.27,0,
PBB01,1,1997,10,10,41,a,b,u,n,46.05,0.05,26.04,0,0,
PBB01,1,1997,10,10,41,b,b,u,n,66.64,0,21.2,0,0,
PBB01,1,1997,10,10,42,a,b,u,c,26.91,0.04,14.56,0,0,
PBB01,1,1997,10,10,42,b,b,u,c,23.64,0.24,13.39,0,0,
PBB01,1,1997,10,10,43,a,b,u,p,16.36,0,9.8,0,0,
PBB01,1,1997,10,10,43,b,b,u,p,16.73,1.04,10.1,0,0,
PBB01,1,1997,10,10,44,a,b,u,n+p,47.18,0,15.54,0,0,
PBB01,1,1997,10,10,44,b,b,u,n+p,41.89,0,12.5,0,0,
PBB01,1,1997,10,10,45,a,b,m,n,19.82,0.01,25.8,0,0,
PBB01,1,1997,10,10,45,b,b,m,n,38.31,0,48.09,0,0,
PBB01,1,1997,10,10,46,a,b,m,c,9.57,0,16.54,0,0,
PBB01,1,1997,10,10,46,b,b,m,c,8.71,0.1,10.69,0,0,
PBB01,1,1997,10,10,47,a,b,m,p,11.48,0,16.86,0,0,
PBB01,1,1997,10,10,47,b,b,m,p,38.85,0,9.87,0,0,
PBB01,1,1997,10,10,48,a,b,m,n+p,81.24,0,16.24,0,0,
PBB01,1,1997,10,10,48,b,b,m,n+p,78.11,0,20.02,0,0,
PBB01,1,1997,10,10,49,a,b,m,n+p,26.97,0.05,24.73,0,0,
PBB01,1,1997,10,10,49,b,b,m,n+p,27.96,0.12,20.11,0,0,
PBB01,1,1997,10,10,50,a,b,m,n,13.24,0,28.46,0,0,
PBB01,1,1997,10,10,50,b,b,m,n,21.46,0,30.09,0,0,
PBB01,1,1997,10,10,51,a,b,m,p,8.04,0,7.1,0,0,
PBB01,1,1997,10,10,51,b,b,m,p,9.05,0,12.95,0,0,
PBB01,1,1997,10,10,52,a,b,m,c,39.81,1.83,7.78,0,0,
PBB01,1,1997,10,10,52,b,b,m,c,23.05,0,5.18,0,0,
PBB01,1,1997,10,10,53,a,b,u,n+p,31.75,0,41.14,0,0,
PBB01,1,1997,10,10,53,b,b,u,n+p,52.62,0,21.57,0,0,
PBB01,1,1997,10,10,54,a,b,u,n,55.37,0.01,33.57,0,0,
PBB01,1,1997,10,10,54,b,b,u,n,93.23,0,26.52,0,0,
PBB01,1,1997,10,10,55,a,b,u,p,18.4,0.28,16.59,0,0,
PBB01,1,1997,10,10,55,b,b,u,p,12.48,0.09,12.92,0,0,
PBB01,1,1997,10,10,56,a,b,u,c,16.8,1.04,11.59,0,0,
PBB01,1,1997,10,10,56,b,b,u,c,15.33,0.31,11.73,0,0,
PBB01,1,1997,10,10,57,a,u,u,c,11.56,17,21.77,77,0,
PBB01,1,1997,10,10,57,b,u,u,c,2.39,34.42,1.43,83.02,0,
PBB01,1,1997,10,10,58,a,u,u,n+p,1.61,42.53,0.14,88.17,0,
PBB01,1,1997,10,10,58,b,u,u,n+p,0.24,110.33,0,71.47,0,
PBB01,1,1997,10,10,59,a,u,u,p,9.63,9.14,9.88,46.57,0,
PBB01,1,1997,10,10,59,b,u,u,p,6.94,8.82,8.01,54.16,0,
PBB01,1,1997,10,10,60,a,u,u,n,0,0.34,0,115.97,33.76,
PBB01,1,1997,10,10,60,b,u,u,n,0,87.17,0.05,96.72,0,
PBB01,1,1997,10,10,61,a,u,m,c,10.07,0.11,4.84,18.1,0,
PBB01,1,1997,10,10,61,b,u,m,c,14.55,0,9.14,16.73,0,
PBB01,1,1997,10,10,62,a,u,m,n+p,29.67,0.01,10.84,26.85,0,
PBB01,1,1997,10,10,62,b,u,m,n+p,22.75,0,18.6,31.03,0,
PBB01,1,1997,10,10,63,a,u,m,p,13.68,0.03,6.43,23.47,0,
PBB01,1,1997,10,10,63,b,u,m,p,9.5,0.01,5.74,27.1,0,
PBB01,1,1997,10,10,64,a,u,m,n,33.72,0,9.77,25.79,0,
PBB01,1,1997,10,10,64,b,u,m,n,19.5,0,8.78,29.16,0,
PBB01,1,1998,6,29,5,a,u,m,n,18.45,0,8.4,19.58,0,
PBB01,1,1998,6,29,5,b,u,m,n,13.43,0,5.85,18.85,0,
PBB01,1,1998,6,29,6,a,u,m,c,9.39,1.26,2.9,12.79,0,
PBB01,1,1998,6,29,6,b,u,m,c,9.84,0.04,11.13,31.1,0,
PBB01,1,1998,6,29,7,a,u,m,p,19.22,0.39,11.71,37.32,0,
PBB01,1,1998,6,29,7,b,u,m,p,12.54,0.49,10.01,16.29,0,
PBB01,1,1998,6,29,8,a,u,m,n+p,27.5,0,8.75,53.6,0,
PBB01,1,1998,6,29,8,b,u,m,n+p,19.95,0,6.56,66.91,0,
PBB01,1,1998,6,29,9,a,b,m,c,7.16,0.01,0.54,0,0,
PBB01,1,1998,6,29,9,b,b,m,c,9.58,1.34,2.83,0,0,
PBB01,1,1998,6,29,10,a,b,m,p,10.78,6.63,1.92,0,0,
PBB01,1,1998,6,29,10,b,b,m,p,12.43,0.91,1.45,0,0,
PBB01,1,1998,6,29,11,a,b,m,n+p,47.22,0.66,4.92,0,0,
PBB01,1,1998,6,29,11,b,b,m,n+p,34.66,12.79,2.79,0,0,
PBB01,1,1998,6,29,12,a,b,m,n,16.82,0,10.38,0,0,
PBB01,1,1998,6,29,12,b,b,m,n,47.31,0,33.91,0,0,
PBB01,1,1998,6,29,21,a,u,m,n+p,25.65,0.34,3.21,29.37,0,
PBB01,1,1998,6,29,21,b,u,m,n+p,11.66,0.15,1.18,13.61,0,
PBB01,1,1998,6,29,22,a,u,m,n,24.21,0.08,2.47,31.62,0,
PBB01,1,1998,6,29,22,b,u,m,n,31.25,0,2.18,41.06,0,
PBB01,1,1998,6,29,23,a,u,m,p,16.46,0.27,8.61,18.15,0,
PBB01,1,1998,6,29,23,b,u,m,p,19.97,0.41,2.56,31.81,0,
PBB01,1,1998,6,29,24,a,u,m,c,22.69,0.25,7.84,38.94,0,
PBB01,1,1998,6,29,24,b,u,m,c,8.63,0.02,2.4,15.26,0,
PBB01,1,1998,6,29,29,a,b,m,c,12.21,0.29,0.91,0,0,
PBB01,1,1998,6,29,29,b,b,m,c,8.43,0.06,0.88,0,0,
PBB01,1,1998,6,29,30,a,b,m,n+p,44.96,0,2.22,0,0,
PBB01,1,1998,6,29,30,b,b,m,n+p,31.07,0.6,3.37,0,0,
PBB01,1,1998,6,29,31,a,b,m,p,15.38,0,1.24,0,0,
PBB01,1,1998,6,29,31,b,b,m,p,23.21,0,1.87,0,0,
PBB01,1,1998,6,29,32,a,b,m,n,74.82,0.42,6.14,0,0,
PBB01,1,1998,6,29,32,b,b,m,n,57.18,0.36,5.09,0,0,
PBB01,1,1998,6,29,33,a,u,m,n+p,23.91,0.01,3.29,48.52,0,
PBB01,1,1998,6,29,33,b,u,m,n+p,28.8,0.27,5.37,24.34,0,
PBB01,1,1998,6,29,34,a,u,m,c,16.63,0.48,8.12,21.32,0,
PBB01,1,1998,6,29,34,b,u,m,c,20.86,0,4.55,26.33,0,
PBB01,1,1998,6,29,35,a,u,m,p,10.12,0,2.51,29.52,0,
PBB01,1,1998,6,29,35,b,u,m,p,11.11,0,9.72,43.97,0,
PBB01,1,1998,6,29,36,a,u,m,n,12.74,0.42,34.17,33.78,0,
PBB01,1,1998,6,29,36,b,u,m,n,24.21,0.08,22.23,49.14,0,
PBB01,1,1998,6,29,45,a,b,m,n,14.46,0,0.52,0,0,
PBB01,1,1998,6,29,45,b,b,m,n,67.97,0,4.32,0,0,
PBB01,1,1998,6,29,46,a,b,m,c,14.24,0,1.26,0,0,
PBB01,1,1998,6,29,46,b,b,m,c,18.12,0,1.8,0,0,
PBB01,1,1998,6,29,47,a,b,m,p,20.98,0,1.17,0,0,
PBB01,1,1998,6,29,47,b,b,m,p,18.19,0.22,1.75,0,0,
PBB01,1,1998,6,29,48,a,b,m,n+p,57.91,0.09,3.92,0,0,
PBB01,1,1998,6,29,48,b,b,m,n+p,71.24,0,5.72,0,0,
PBB01,1,1998,6,29,49,a,b,m,n+p,33.55,0,1.5,0,0,
PBB01,1,1998,6,29,49,b,b,m,n+p,18.81,0,0.88,0,0,
PBB01,1,1998,6,29,50,a,b,m,n,15.94,0.32,0.94,0,0,
PBB01,1,1998,6,29,50,b,b,m,n,32.2,0,2.76,0,0,
PBB01,1,1998,6,29,51,a,b,m,p,14.69,0,1.41,0,0,
PBB01,1,1998,6,29,51,b,b,m,p,15.83,0,1.66,0,0,
PBB01,1,1998,6,29,52,a,b,m,c,38.51,0,3.51,0,0,
PBB01,1,1998,6,29,52,b,b,m,c,17.99,0,1.46,0,0,
PBB01,1,1998,6,29,61,a,u,m,c,20.36,0.3,6,31.27,0,
PBB01,1,1998,6,29,61,b,u,m,c,12.91,0.02,3.03,16.76,0,
PBB01,1,1998,6,29,62,a,u,m,n+p,10.96,0.01,4.24,39.78,0,
PBB01,1,1998,6,29,62,b,u,m,n+p,30.51,0,5.86,38.58,0,
PBB01,1,1998,6,29,63,a,u,m,p,10.11,0,1.67,23.45,0,
PBB01,1,1998,6,29,63,b,u,m,p,18.47,0.78,7.46,39.58,0,
PBB01,1,1998,6,29,64,a,u,m,n,28.08,0,5.52,34.48,0,
PBB01,1,1998,6,29,64,b,u,m,n,29.52,0.14,4.92,37.12,0,
PBB01,1,1998,10,12,1,a,u,u,n,18.73,0.47,16.5,52.89,0,
PBB01,1,1998,10,12,1,b,u,u,n,44.64,0.65,9.98,45.48,0,
PBB01,1,1998,10,12,2,a,u,u,c,13.59,2.22,7.05,14.36,0,
PBB01,1,1998,10,12,2,b,u,u,c,13.7,3.1,5.35,38.35,0,
PBB01,1,1998,10,12,3,a,u,u,p,9.45,10.79,5.26,62.37,0,
PBB01,1,1998,10,12,3,b,u,u,p,7.29,30.77,3.09,71.98,0,
PBB01,1,1998,10,12,4,a,u,u,n+p,2.77,11.35,0.18,148.05,0,
PBB01,1,1998,10,12,4,b,u,u,n+p,3.57,13.46,4.7,104.76,16.15,
PBB01,1,1998,10,12,5,a,u,m,n,24.19,0.06,5.3,18.81,0,
PBB01,1,1998,10,12,5,b,u,m,n,12.7,0.19,4.85,18.84,0,
PBB01,1,1998,10,12,6,a,u,m,c,18.61,0,1.68,10.01,0,
PBB01,1,1998,10,12,6,b,u,m,c,19.55,0.24,6.27,16.09,0,
PBB01,1,1998,10,12,7,a,u,m,p,17.24,0.12,11.98,24.4,0,
PBB01,1,1998,10,12,7,b,u,m,p,16.74,0.04,6.15,18.68,0,
PBB01,1,1998,10,12,8,a,u,m,n+p,38.42,0.04,5.79,40.92,0,
PBB01,1,1998,10,12,8,b,u,m,n+p,54.86,0,8.45,43.07,0,
PBB01,1,1998,10,12,9,a,b,m,c,9.43,0,7.94,0,0,
PBB01,1,1998,10,12,9,b,b,m,c,17.78,0,4.58,0,0,
PBB01,1,1998,10,12,10,a,b,m,p,33.32,0,7.81,0,0,
PBB01,1,1998,10,12,10,b,b,m,p,11.2,3.4,6.82,0,0,
PBB01,1,1998,10,12,11,a,b,m,n+p,47.68,0,21.16,0,0,
PBB01,1,1998,10,12,11,b,b,m,n+p,31.48,0,35.49,0,0,
PBB01,1,1998,10,12,12,a,b,m,n,27.23,0,24.79,0,0,
PBB01,1,1998,10,12,12,b,b,m,n,36.6,0,19.78,0,0,
PBB01,1,1998,10,12,13,a,b,u,c,28.34,2.1,20.2,0,0,
PBB01,1,1998,10,12,13,b,b,u,c,28.76,1.45,21.43,0,0,
PBB01,1,1998,10,12,14,a,b,u,p,11.91,3.63,11.9,0,0,
PBB01,1,1998,10,12,14,b,b,u,p,18.38,0.68,14.18,0,0,
PBB01,1,1998,10,12,15,a,b,u,n+p,30.4,5.69,35.78,0,0,
PBB01,1,1998,10,12,15,b,b,u,n+p,26.98,7.6,32.07,0,0,
PBB01,1,1998,10,12,16,a,b,u,n,42.72,0,64.75,0,0,
PBB01,1,1998,10,12,16,b,b,u,n,37.35,0.78,27.9,0,0,
PBB01,1,1998,10,12,17,a,u,u,n+p,25.69,9.12,16.16,110.33,0,
PBB01,1,1998,10,12,17,b,u,u,n+p,4.46,17.12,2.09,77.34,0,
PBB01,1,1998,10,12,18,a,u,u,n,25.87,5.39,14.23,36.3,0,
PBB01,1,1998,10,12,18,b,u,u,n,43.39,8.34,23.14,41.08,0,
PBB01,1,1998,10,12,19,a,u,u,p,13.79,1.51,14.43,29.24,0,
PBB01,1,1998,10,12,19,b,u,u,p,4.3,1.91,9.79,36.75,0,
PBB01,1,1998,10,12,20,a,u,u,c,21.34,3.5,15.8,77.23,0,
PBB01,1,1998,10,12,20,b,u,u,c,20.08,10.62,10.66,56.98,0,
PBB01,1,1998,10,12,21,a,u,m,n+p,27.8,0.09,13.57,14.5,0,
PBB01,1,1998,10,12,21,b,u,m,n+p,21.39,7.49,5.94,15.43,0,
PBB01,1,1998,10,12,22,a,u,m,n,17,0,5.73,14.71,0,
PBB01,1,1998,10,12,22,b,u,m,n,16.92,0,9.73,22.76,0,
PBB01,1,1998,10,12,23,a,u,m,p,15.88,0,7.43,8.66,0,
PBB01,1,1998,10,12,23,b,u,m,p,16.03,0.09,16.77,32.9,0,
PBB01,1,1998,10,12,24,a,u,m,c,17.11,0,6.46,25.69,0,
PBB01,1,1998,10,12,24,b,u,m,c,15.72,0.68,7.41,30.39,0,
PBB01,1,1998,10,12,25,a,b,u,c,28.81,0.76,21.35,0,0,
PBB01,1,1998,10,12,25,b,b,u,c,14.15,2.29,13.82,0,0,
PBB01,1,1998,10,12,26,a,b,u,n+p,75.27,0,30.43,0,0,
PBB01,1,1998,10,12,26,b,b,u,n+p,29.43,0,47.53,0,0,
PBB01,1,1998,10,12,27,a,b,u,p,21.83,0.23,27.26,0,0,
PBB01,1,1998,10,12,27,b,b,u,p,30.02,6.82,26.88,0,0,
PBB01,1,1998,10,12,28,a,b,u,n,52.56,0.74,38.68,0,0,
PBB01,1,1998,10,12,28,b,b,u,n,84.91,0,82.08,0,0,
PBB01,1,1998,10,12,29,a,b,m,c,15.01,0.01,20.49,0,0,
PBB01,1,1998,10,12,29,b,b,m,c,25.81,0,15.9,0,0,
PBB01,1,1998,10,12,30,a,b,m,n+p,23.26,0.02,22.24,0,0,
PBB01,1,1998,10,12,30,b,b,m,n+p,35.94,0,26.38,0,0,
PBB01,1,1998,10,12,31,a,b,m,p,33.7,0,12.23,0,0,
PBB01,1,1998,10,12,31,b,b,m,p,17.95,0,19.06,0,0,
PBB01,1,1998,10,12,32,a,b,m,n,33.82,0,35.07,0,0,
PBB01,1,1998,10,12,32,b,b,m,n,25.41,0,29.1,0,0,
PBB01,1,1998,10,12,33,a,u,m,n+p,20.81,0,11.63,25.77,0,
PBB01,1,1998,10,12,33,b,u,m,n+p,40.35,0,12.84,26.86,0,
PBB01,1,1998,10,12,34,a,u,m,c,20.2,0,13.82,16.87,0,
PBB01,1,1998,10,12,34,b,u,m,c,23.58,0.05,14.92,26.83,0,
PBB01,1,1998,10,12,35,a,u,m,p,20.65,0,9.11,7.32,0,
PBB01,1,1998,10,12,35,b,u,m,p,19.56,0,11.96,5.58,0,
PBB01,1,1998,10,12,36,a,u,m,n,48.76,0,8.27,10.31,0,
PBB01,1,1998,10,12,36,b,u,m,n,93.51,0,8.52,15.78,0,
PBB01,1,1998,10,12,37,a,u,u,n+p,1.88,15.3,3.32,140.63,0,
PBB01,1,1998,10,12,37,b,u,u,n+p,2.31,34.58,0.34,133.76,0,
PBB01,1,1998,10,12,38,a,u,u,c,14.17,2.57,9.48,58.47,0,
PBB01,1,1998,10,12,38,b,u,u,c,18.04,0.39,45.59,35.74,0,
PBB01,1,1998,10,12,39,a,u,u,p,32.18,0.38,18.45,60.78,0,
PBB01,1,1998,10,12,39,b,u,u,p,14.4,0.52,7.8,72.33,0,
PBB01,1,1998,10,12,40,a,u,u,n,0.01,20.76,0.15,75.76,21.22,
PBB01,1,1998,10,12,40,b,u,u,n,10.2,0,5.88,75.85,11.17,
PBB01,1,1998,10,12,41,a,b,u,n,88.47,0,64.54,0,0,
PBB01,1,1998,10,12,41,b,b,u,n,63.31,0,40.14,0,0,
PBB01,1,1998,10,12,42,a,b,u,c,14.87,0.07,20.17,0,0,
PBB01,1,1998,10,12,42,b,b,u,c,13.05,0.13,19.31,0,0,
PBB01,1,1998,10,12,43,a,b,u,p,18.83,1.07,27.44,0,0.09,
PBB01,1,1998,10,12,43,b,b,u,p,14.19,0.52,16.6,0,0,
PBB01,1,1998,10,12,44,a,b,u,n+p,44.9,0,38.34,0,0,
PBB01,1,1998,10,12,44,b,b,u,n+p,39.75,0,51.33,0,0,
PBB01,1,1998,10,12,45,a,b,m,n,33.91,0,28.19,0,0,
PBB01,1,1998,10,12,45,b,b,m,n,29.11,0,35.07,0,0,
PBB01,1,1998,10,12,46,a,b,m,c,14.61,0,19.81,0,0,
PBB01,1,1998,10,12,46,b,b,m,c,12.97,0,15.19,0,0,
PBB01,1,1998,10,12,47,a,b,m,p,33.12,0.42,10.13,0,0,
PBB01,1,1998,10,12,47,b,b,m,p,25.4,0.29,16.7,0,0,
PBB01,1,1998,10,12,48,a,b,m,n+p,47.82,0,8.1,0,0,
PBB01,1,1998,10,12,48,b,b,m,n+p,45.2,0,18.88,0,0,
PBB01,1,1998,10,13,49,a,b,m,n+p,45.25,0,27.68,0,0,
PBB01,1,1998,10,13,49,b,b,m,n+p,37.32,0,29.77,0,0,
PBB01,1,1998,10,13,50,a,b,m,n,32.95,0,33.58,0,0,
PBB01,1,1998,10,13,50,b,b,m,n,19.47,0,35.6,0,0,
PBB01,1,1998,10,13,51,a,b,m,p,13.94,0,21.56,0,0,
PBB01,1,1998,10,13,51,b,b,m,p,12.23,0.01,15.05,0,0,
PBB01,1,1998,10,13,52,a,b,m,c,34.94,0,6.21,0,0,
PBB01,1,1998,10,13,52,b,b,m,c,27.66,0,8.43,0,0,
PBB01,1,1998,10,13,53,a,b,u,n+p,24.84,0,28.71,0,0,
PBB01,1,1998,10,13,53,b,b,u,n+p,54.88,0,51.02,0,0,
PBB01,1,1998,10,13,54,a,b,u,n,54.59,0,47.51,0,0,
PBB01,1,1998,10,13,54,b,b,u,n,95.69,0,70.5,0,0,
PBB01,1,1998,10,13,55,a,b,u,p,9.38,0,12.57,0,0,
PBB01,1,1998,10,13,55,b,b,u,p,30.15,0.06,36.29,0,0,
PBB01,1,1998,10,13,56,a,b,u,c,22.45,0.99,30.89,0,0,
