Date,Site,Treatment,Growth Form,Species,Tissue,Biomass Categroy,B1Q1,B1Q2,B1Q3,B1Q4,B1Q5,B1Q6,B1Q7,B1Q8,B2Q1,B2Q2,B2Q3,B2Q4,B2Q5,B2Q6,B2Q7,B2Q8,B3Q1,B3Q2,B3Q3,B3Q4,B3Q5,B3Q6,B3Q7,B3Q8,B4Q1,B4Q2,B4Q3,B4Q4,B4Q5,B4Q6,B4Q7,B4Q8,Average,Std. Err.,Count,B1Q1gm2,B1Q2gm2,B1Q3gm2,B1Q4gm2,B1Q5gm2,B1Q6gm2,B1Q7gm2,B2Q1gm2,B2Q2gm2,B2Q3gm2,B2Q4gm2,B2Q5gm2,B2Q6gm2,B2Q7gm2,B3Q1gm2,B3Q2gm2,B3Q3gm2,B3Q4gm2,B3Q5gm2,B3Q6gm2,B3Q7gm2,B4Q1gm2,B4Q2gm2,B4Q3gm2,B4Q4gm2,B4Q5gm2,B4Q6gm2,B4Q7gm2,Average g/m^2,StdERR g/m^2,Count  g/m^2,Species Comments,Comments
14-Jun-1983,Toolik Tussock 1981 plots,Control,Deciduous,Other deciduous,old stems,old above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.545,0.000,4.278,0.000,.,.,.,0.00,0.000,0.163,0.000,0.000,.,.,.,0.249,0.214,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,13.625,0,106.95,0,.,.,0,0,4.075,0,0,.,.,6.233,5.347,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Deciduous,Other deciduous,below stems,below,0.095,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.565,0.618,0.000,2.290,0.060,.,.,.,0.00,0.000,0.429,0.000,0.000,.,.,.,0.203,0.118,20.000,2.375,0,0,0,0,.,.,0,0,0,0,0,.,.,14.125,15.45,0,57.25,1.5,.,.,0,0,10.725,0,0,.,.,5.071,2.958,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Deciduous,Other deciduous,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,old leaves,old above,0.266,0.282,0.014,1.377,0.997,.,.,.,1.478,1.360,0.095,0.730,1.130,.,.,.,1.672,0.545,0.558,0.804,0.945,.,.,.,0.93,1.046,0.775,0.416,1.154,.,.,.,0.829,0.105,20.000,6.65,7.05,0.35,34.425,24.925,.,.,36.95,34,2.375,18.25,28.25,.,.,41.8,13.625,13.95,20.1,23.625,.,.,23.15,26.15,19.375,10.4,28.85,.,.,20.713,2.618,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,new leaves,new above,0.000,0.015,0.003,0.000,0.008,.,.,.,0.038,0.024,0.001,0.017,0.009,.,.,.,0.073,0.006,0.000,0.010,0.042,.,.,.,0.02,0.033,0.019,0.017,0.018,.,.,.,0.018,0.004,20.000,0,0.375,0.075,0,0.2,.,.,0.95,0.6,0.025,0.425,0.225,.,.,1.825,0.15,0,0.25,1.05,.,.,0.5,0.825,0.475,0.425,0.45,.,.,0.441,0.101,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,old stems,old above,0.326,1.967,0.012,1.701,1.407,.,.,.,0.866,1.889,0.131,1.148,5.055,.,.,.,3.978,0.485,0.517,1.980,1.687,.,.,.,3.11,1.495,1.797,1.036,0.816,.,.,.,1.570,0.284,20.000,8.15,49.175,0.3,42.525,35.175,.,.,21.65,47.225,3.275,28.7,126.375,.,.,99.45,12.125,12.925,49.5,42.175,.,.,77.7,37.375,44.925,25.9,20.4,.,.,39.251,7.107,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,below stems,below,1.986,0.752,0.232,7.126,5.067,.,.,.,4.248,1.284,0.297,2.791,4.720,.,.,.,3.425,0.584,4.174,3.006,2.284,.,.,.,2.14,3.914,2.878,2.072,5.472,.,.,.,2.922,0.417,20.000,49.65,18.8,5.8,178.15,126.675,.,.,106.2,32.1,7.425,69.775,118,.,.,85.625,14.6,104.35,75.15,57.1,.,.,53.375,97.85,71.95,51.8,136.8,.,.,73.059,10.435,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,inflorescence,new above,0.000,0.000,0.000,0.019,0.005,.,.,.,0,0.058,0.000,0.006,0.083,.,.,.,0.014,0.000,0.000,0.040,0.000,.,.,.,0.06,0.042,0.000,0.000,0.000,.,.,.,0.016,0.006,20.000,0,0,0,0.475,0.125,.,.,0,1.45,0,0.15,2.075,.,.,0.35,0,0,1,0,.,.,1.425,1.05,0,0,0,.,.,0.405,0.142,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,old leaves,old above,0.621,1.206,0.060,0.871,0.981,.,.,.,1.301,1.232,0.282,1.334,0.005,.,.,.,2.200,1.184,0.222,2.008,1.572,.,.,.,0.74,2.006,1.582,1.233,1.378,.,.,.,1.101,0.142,20.000,15.525,30.15,1.5,21.775,24.525,.,.,32.525,30.8,7.05,33.35,0.125,.,.,55,29.6,5.55,50.2,39.3,.,.,18.5,50.15,39.55,30.825,34.45,.,.,27.523,3.555,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,new leaves,new above,0.000,0.000,0.000,0.003,0.000,.,.,.,0.002,0.000,0.001,0.004,0.000,.,.,.,0.005,0.000,0.000,0.020,0.007,.,.,.,0.00,0.014,0.003,0.004,0.000,.,.,.,0.003,0.001,20.000,0,0,0,0.075,0,.,.,0.05,0,0.025,0.1,0,.,.,0.125,0,0,0.5,0.175,.,.,0.075,0.35,0.075,0.1,0,.,.,0.083,0.029,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,old stems,old above,0.229,0.307,0.017,0.397,0.291,.,.,.,0.321,0.341,0.132,0.261,0.011,.,.,.,0.695,0.664,0.056,0.814,0.456,.,.,.,0.20,0.550,0.427,0.499,0.331,.,.,.,0.350,0.049,20.000,5.725,7.675,0.425,9.925,7.275,.,.,8.025,8.525,3.3,6.525,0.275,.,.,17.375,16.6,1.4,20.35,11.4,.,.,5.075,13.75,10.675,12.475,8.275,.,.,8.753,1.233,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,below stems,below,0.673,0.000,0.763,1.313,3.710,.,.,.,1.099,0.982,0.407,3.117,0.462,.,.,.,3.468,1.457,0.496,1.555,1.226,.,.,.,0.59,1.930,0.975,1.486,1.062,.,.,.,1.338,0.227,20.000,16.825,0,19.075,32.825,92.75,.,.,27.475,24.55,10.175,77.925,11.55,.,.,86.7,36.425,12.4,38.875,30.65,.,.,14.625,48.25,24.375,37.15,26.55,.,.,33.458,5.684,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0.002,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0.05,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.003,0.003,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Other Evergreen,old leaves,old above,1.648,0.000,0.000,0.000,0.000,.,.,.,0.542,0.334,0.000,0.000,0.000,.,.,.,0.114,0.000,0.000,0.000,0.667,.,.,.,0.00,0.544,0.000,0.000,0.000,.,.,.,0.192,0.091,20.000,41.2,0,0,0,0,.,.,13.55,8.35,0,0,0,.,.,2.85,0,0,0,16.675,.,.,0,13.6,0,0,0,.,.,4.811,2.270,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Other Evergreen,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Other Evergreen,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Other Evergreen,old stems,old above,0.345,0.000,0.000,0.000,0.000,.,.,.,0.492,0.122,0.000,0.000,0.000,.,.,.,0.064,0.000,0.000,0.000,0.399,.,.,.,0.00,0.030,0.000,0.000,0.000,.,.,.,0.073,0.034,20.000,8.625,0,0,0,0,.,.,12.3,3.05,0,0,0,.,.,1.6,0,0,0,9.975,.,.,0,0.75,0,0,0,.,.,1.815,0.846,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Other Evergreen,below stems,below,0.349,0.000,0.000,0.000,0.000,.,.,.,0.912,0.082,0.000,0.000,0.000,.,.,.,0.303,0.000,0.000,0.000,0.787,.,.,.,0.00,0.849,0.000,0.000,0.000,.,.,.,0.164,0.070,20.000,8.725,0,0,0,0,.,.,22.8,2.05,0,0,0,.,.,7.575,0,0,0,19.675,.,.,0,21.225,0,0,0,.,.,4.103,1.746,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Evergreen,Other Evergreen,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Forb,Forbs spp. ,new above,new above,0.000,0.000,0.000,0.000,0.030,.,.,.,0.037,0.000,0.000,0.013,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.004,0.000,0.016,0.000,.,.,.,0.005,0.002,20.000,0,0,0,0,0.75,.,.,0.925,0,0,0.325,0,.,.,0,0,0,0,0,.,.,0,0.1,0,0.4,0,.,.,0.125,0.060,20,,
14-Jun-1983,Toolik Tussock 1981 plots,Control,Forb,Forbs spp. ,below,below,0.000,0.000,0.000,0.000,0.235,.,.,.,0.021,0.000,0.000,0.092,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.012,0.000,0.146,0.000,.,.,.,0.025,0.014,20.000,0,0,0,0,5.875,.,.,0.525,0,0,2.3,0,.,.,0,0,0,0,0,.,.,0,0.3,0,3.65,0,.,.,0.633,0.346,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,blade,new above,0.666,0.188,2.130,2.962,0.000,.,.,.,0.117,1.223,0.000,0.798,1.744,.,.,.,2.388,5.507,1.080,4.577,1.037,.,.,.,0.03,0.000,0.142,0.113,0.540,.,.,.,1.262,0.350,20.000,16.65,4.7,53.25,74.05,0,.,.,2.925,30.575,0,19.95,43.6,.,.,59.7,137.675,27,114.425,25.925,.,.,0.675,0,3.55,2.825,13.5,.,.,31.549,8.761,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,sheath,new above,1.071,0.243,2.356,2.271,0.000,.,.,.,0.149,2.073,0.000,0.860,1.798,.,.,.,2.725,3.406,1.825,6.275,1.140,.,.,.,0.00,0.000,0.092,0.072,0.617,.,.,.,1.349,0.353,20.000,26.775,6.075,58.9,56.775,0,.,.,3.725,51.825,0,21.5,44.95,.,.,68.125,85.15,45.625,156.875,28.5,.,.,0.1,0,2.3,1.8,15.425,.,.,33.721,8.815,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,rhizome,below,0.978,0.212,2.049,4.111,0.000,.,.,.,0.132,2.985,0.000,1.151,1.810,.,.,.,3.315,3.689,2.000,7.019,1.892,.,.,.,0.01,0.000,0.232,0.036,0.495,.,.,.,1.606,0.416,20.000,24.45,5.3,51.225,102.775,0,.,.,3.3,74.625,0,28.775,45.25,.,.,82.875,92.225,50,175.475,47.3,.,.,0.175,0,5.8,0.9,12.375,.,.,40.141,10.404,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,v0,new above,0.005,0.000,0.000,0.028,0.000,.,.,.,0,0.088,0.000,0.031,0.028,.,.,.,0.053,0.076,0.080,0.089,0.034,.,.,.,0.00,0.000,0.000,0.000,0.037,.,.,.,0.027,0.007,20.000,0.125,0,0,0.7,0,.,.,0,2.2,0,0.775,0.7,.,.,1.325,1.9,2,2.225,0.85,.,.,0,0,0,0,0.925,.,.,0.686,0.184,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,inflorescence,new above,0.000,0.000,0.318,0.516,0.000,.,.,.,0,0.000,0.000,0.133,0.204,.,.,.,0.328,0.307,0.279,0.000,0.436,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.126,0.039,20.000,0,0,7.95,12.9,0,.,.,0,0,0,3.325,5.1,.,.,8.2,7.675,6.975,0,10.9,.,.,0,0,0,0,0,.,.,3.151,0.976,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,CYS blade,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,CYS sheath,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Eriophorum vaginatum,infl. bud,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,blade,new above,0.000,0.274,0.000,0.277,0.086,.,.,.,0.026,0.012,0.042,0.259,0.000,.,.,.,0.153,0.000,0.033,0.000,0.140,.,.,.,0.04,0.361,0.327,0.163,0.207,.,.,.,0.120,0.028,20.000,0,6.85,0,6.925,2.15,.,.,0.65,0.3,1.05,6.475,0,.,.,3.825,0,0.825,0,3.5,.,.,1,9.025,8.175,4.075,5.175,.,.,3.000,0.694,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,sheath,new above,0.000,0.199,0.000,0.166,0.062,.,.,.,0.18,0.021,0.047,0.131,0.000,.,.,.,0.113,0.000,0.030,0.000,0.106,.,.,.,0.03,0.136,0.271,0.148,0.154,.,.,.,0.090,0.018,20.000,0,4.975,0,4.15,1.55,.,.,4.5,0.525,1.175,3.275,0,.,.,2.825,0,0.75,0,2.65,.,.,0.75,3.4,6.775,3.7,3.85,.,.,2.243,0.455,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,rhizome,below,0.000,0.966,0.130,1.203,0.920,.,.,.,0.115,0.038,0.239,1.409,0.000,.,.,.,0.234,0.000,0.136,0.000,4.134,.,.,.,7.07,3.693,1.149,0.912,2.088,.,.,.,1.222,0.406,20.000,0,24.15,3.25,30.075,23,.,.,2.875,0.95,5.975,35.225,0,.,.,5.85,0,3.4,0,103.35,.,.,176.8,92.325,28.725,22.8,52.2,.,.,30.548,10.160,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,v0,new above,0.000,0.031,0.000,0.000,0.049,.,.,.,0.017,0.000,0.004,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.002,.,.,.,0.00,0.000,0.037,0.014,0.007,.,.,.,0.008,0.003,20.000,0,0.775,0,0,1.225,.,.,0.425,0,0.1,0,0,.,.,0,0,0,0,0.05,.,.,0,0,0.925,0.35,0.175,.,.,0.201,0.081,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,inflorescence,new above,0.000,0.083,0.000,0.064,0.000,.,.,.,0,0.000,0.073,0.040,0.000,.,.,.,0.000,0.000,0.000,0.000,0.054,.,.,.,0.10,0.000,0.000,0.029,0.000,.,.,.,0.022,0.008,20.000,0,2.075,0,1.6,0,.,.,0,0,1.825,1,0,.,.,0,0,0,0,1.35,.,.,2.6,0,0,0.725,0,.,.,0.559,0.192,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,CYS blade,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,CYS sheath,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Carex bigelowii,infl. bud,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,blade,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.099,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.005,0.005,20.000,0,0,0,0,0,.,.,0,0,2.475,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.124,0.124,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,sheath,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.046,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.002,0.002,20.000,0,0,0,0,0,.,.,0,0,1.15,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.058,0.058,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,rhizome,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.195,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.010,0.010,20.000,0,0,0,0,0,.,.,0,0,4.875,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.244,0.244,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,v0,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.043,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.002,0.002,20.000,0,0,0,0,0,.,.,0,0,1.075,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.054,0.054,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,CYS blade,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,CYS sheath,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Graminoid,Other sedges,infl. bud,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Deciduous,Betula nana,new leaves,new above,0.257,1.359,0.136,0.354,0.125,.,.,.,0.355,0.388,0.000,1.695,0.000,.,.,.,0.000,0.000,0.000,0.000,0.133,.,.,.,1.11,0.682,0.440,0.414,0.149,.,.,.,0.380,0.108,20.000,6.425,33.975,3.4,8.85,3.125,.,.,8.875,9.7,0,42.375,0,.,.,0,0,0,0,3.325,.,.,27.625,17.05,11,10.35,3.725,.,.,9.490,2.700,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Deciduous,Betula nana,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Deciduous,Betula nana,old stems,old above,5.068,12.065,0.740,3.298,3.365,.,.,.,1.405,2.763,0.000,2.563,0.000,.,.,.,0.000,0.000,0.000,0.000,3.942,.,.,.,6.43,5.064,3.214,3.493,1.434,.,.,.,2.742,0.663,20.000,126.7,301.625,18.5,82.45,84.125,.,.,35.125,69.075,0,64.075,0,.,.,0,0,0,0,98.55,.,.,160.625,126.6,80.35,87.325,35.85,.,.,68.549,16.566,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Deciduous,Betula nana,below stems,below,2.743,4.883,0.000,0.659,0.000,.,.,.,0.107,4.133,0.000,1.833,0.000,.,.,.,0.000,0.000,0.000,0.000,5.001,.,.,.,6.88,2.221,2.462,5.861,3.151,.,.,.,1.997,0.513,20.000,68.575,122.075,0,16.475,0,.,.,2.675,103.325,0,45.825,0,.,.,0,0,0,0,125.025,.,.,172,55.525,61.55,146.525,78.775,.,.,49.918,12.834,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Deciduous,Betula nana,inflorescence,new above,0.082,0.025,0.000,0.043,0.000,.,.,.,0,0.000,0.000,0.121,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.04,0.015,0.010,0.000,0.013,.,.,.,0.018,0.007,20.000,2.05,0.625,0,1.075,0,.,.,0,0,0,3.025,0,.,.,0,0,0,0,0,.,.,1.025,0.375,0.25,0,0.325,.,.,0.438,0.181,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Deciduous,Rubus chamaemorus,new leaves,new above,0.062,0.000,0.002,0.128,0.000,.,.,.,0.005,0.039,0.016,0.000,0.069,.,.,.,0.014,0.000,0.005,0.072,0.000,.,.,.,0.27,0.170,0.000,0.000,0.016,.,.,.,0.043,0.016,20.000,1.55,0,0.05,3.2,0,.,.,0.125,0.975,0.4,0,1.725,.,.,0.35,0,0.125,1.8,0,.,.,6.65,4.25,0,0,0.4,.,.,1.080,0.395,20,,
14-Jun-1983,Toolik Tussock 1981 plots,NP,Deciduous,Rubus chamaemorus,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
