START_DATE,BLOCK,PLOT,SUB_QUAD,TAG,SPECIES,MAIN_STEM,DBH_CM,HEIGHT_Measured,HEIGHT_Estimated,SLP,A_D_NF,COMMENTS
2009-11-12,B,4,12,125,OCOLEU,,2.58,3.6,,S,A,
2009-11-12,B,4,12,126,RHEPOR,,4.2,5.21,,S,A,
2009-11-12,B,4,12,128,BUCTET,,3.05,5,,S,A,
2009-11-12,B,4,12,129,RHEPOR,,1.55,2.7,,S,A,
2009-11-12,B,4,12,130,RHEPOR,,4.5,5.3,,S,A,
2009-11-12,B,4,12,131,IXOFER,,8.9,6.5,,S,A,
2009-11-12,B,4,12,132,IXOFER,,6.5,7.1,,S,A,
2009-11-12,B,4,12,133,RHEPOR,,6.9,7.2,,S,A,
2009-11-12,B,4,12,134,ALCFLO,,34.2,17,,S,A,POM=210 DTN-20 buttresses
2009-11-12,B,4,12,184,HIRRUG,,9.7,5.8,,L,A,
2009-11-12,B,4,12,186,ILESID,118,1.46,2.25,,L,A,Top broken
2009-11-12,B,4,12,423,SLOBER,,1.8,3.2,,S,A,
2009-11-12,B,4,12,424,RHEPOR,,1.65,2.71,,S,A,
2009-11-12,B,4,12,490,CASARB,,2.15,3.7,,S,A,
2009-11-12,B,4,12,491,RHEPOR,,1.2,2.3,,S,A,
2009-11-12,B,4,13,135,TETBAL,,,1.24,,L,A,Broken below 130; sprouting
2009-11-12,B,4,13,137,PSYBER,,,,,,D,Tag not found
2009-11-12,B,4,13,139,TETBAL,,3.7,5.5,,S,A,
2009-11-12,B,4,13,146,SLOBER,,4.5,6.3,,S,A,
2009-11-12,B,4,13,147,MANBID,,5.5,7.25,,S,A,
2009-11-12,B,4,13,148,CORBOR,,2,3.07,,S,A,
2009-11-12,B,4,13,149,DACEXC,,5.1,7.1,,S,A,
2009-11-12,B,4,13,425,MANBID,,2.53,3.9,,S,A,
2009-11-12,B,4,13,428,RHEPOR,,1.2,1.77,,S,A,
2009-11-12,B,4,13,429,RHEPOR,,1.28,2.12,,S,A,
2009-11-12,B,4,13,432,MANBID,,1.45,2.61,,S,A,
2009-11-12,B,4,13,433,PSYBER,,,,,,D,TCODS
2009-11-12,B,4,13,434,PSYBER,,1.29,2.36,,S,A,
2009-11-12,B,4,13,492,RHEPOR,,1.24,2.11,,S,A,
2009-11-12,B,4,13,493,PALRIP,,1.15,2.42,,S,A,
2009-11-12,B,4,13,494,PSYBER,,1.1,2.05,,S,A,
2009-11-12,B,4,13,495,PSYBER,,1.25,2.05,,S,A,
2009-11-12,B,4,14,150,RHEPOR,,5.7,6.1,,S,A,
2009-11-12,B,4,14,152,RHEPOR,,2.57,3.77,,S,A,
2009-11-12,B,4,14,153,RHEPOR,,2.29,3.2,,S,A,
2009-11-12,B,4,14,154,PALRIP,,,0.2,,S,A,Broken below 130; sprouting
2009-11-12,B,4,14,155,PREMON,,12.1,6.11,,S,A,
2009-11-12,B,4,14,156,DACEXC,,29,15.9,,S,A,
2009-11-12,B,4,14,427,PSYBER,,1.45,3.15,,S,A,
2009-11-12,B,4,14,430,CECSCH,,4.29,4.8,,S,A,
2009-11-12,B,4,14,431,PALRIP,,1.4,3.67,,S,A,
2009-11-12,B,4,14,436,PSYBER,,1.65,2.7,,S,A,
2009-11-12,B,4,14,437,PSYBER,,2.31,3.66,,S,A,
2009-11-12,B,4,14,438,PSYBER,437,1.49,2.75,,S,A,
2009-11-12,B,4,14,439,PSYBER,,1.11,1.97,,S,A,Top broken
2009-11-12,B,4,14,440,PSYBER,,1.36,2.39,,S,A,Top broken
2009-11-12,B,4,14,441,PSYBER,,1.3,1.88,,S,A,Top broken
2009-11-12,B,4,14,442,MICPRA,,1.99,3.23,,S,A,
2009-11-12,B,4,14,443,CASARB,,1.79,3.02,,S,A,
2009-11-12,B,4,14,444,PALRIP,,2.13,3.43,,S,A,
2009-11-12,B,4,14,445,PALRIP,444,2.01,2.88,,S,A,
2009-11-12,B,4,14,446,MICPRA,,1.27,2.74,,S,A,
2009-11-12,B,4,14,496,PSYBER,,,,,,D,TCODS
2009-11-12,B,4,14,497,PSYBER,,1.25,2.76,,S,A,
2009-11-12,B,4,14,498,CASARB,,1.47,3.18,,S,A,
2009-11-12,B,4,14,499,PSYBER,,1.55,2.84,,S,A,
2009-11-12,B,4,14,500,PALRIP,,1.5,2.85,,S,A,
2009-11-12,B,4,14,517,PSYBER,,,,,,D,TCODS
2009-11-12,B,4,14,518,PSYBER,,1.35,2.51,,S,A,Seedling plot #77
2009-11-12,B,4,14,519,CECSCH,,,,,,D,TCODS
2009-11-12,B,4,14,520,MICRAC,,,,,,D,TCODS
2009-11-12,B,4,14,521,PALRIP,,,,,,D,TCODS
2009-11-12,B,4,15,160,MIRGAR,,16.8,8.9,,S,A,
2009-11-12,B,4,15,161,CYRRAC,,69.5,19.3,,S,A,
2009-11-12,B,4,15,162,CSSGUI,,6.5,6.7,,S,A,
2009-11-12,B,4,15,163,RHEPOR,,2.77,3.56,,S,A,
2009-11-12,B,4,15,164,GUTCAR,,2.15,2.37,,L,A,Broken
2009-11-12,B,4,15,165,GUTCAR,,,0.1,,S,A,Broken below 130; sprouting
2009-11-12,B,4,15,166,DACEXC,,37.8,20.9,,S,A,
2009-11-12,B,4,15,167,PREMON,,13.4,9.1,,S,A,
2009-11-12,B,4,15,168,RHEPOR,,4.53,5,,S,A,
2009-11-12,B,4,15,169,RHEPOR,,3.6,4.8,,S,A,
2009-11-12,B,4,15,170,HIRRUG,,2.65,3.5,,S,A,
2009-11-12,B,4,15,447,GUTCAR,165,3.45,5.1,,S,A,
2009-11-12,B,4,15,448,RHEPOR,,1.3,2.55,,S,A,
2009-11-12,B,4,15,449,PSYBER,,1.6,3.1,,S,A,Top Broken; Sprouting
2009-11-12,B,4,15,451,HIRRUG,,1.67,3.78,,S,A,
2009-11-12,B,4,15,453,CECSCH,,,,,,D,TCOG
2009-11-12,B,4,15,522,SLOBER,,1.2,2.2,,S,A,
2009-11-12,B,4,16,172,CSSGUI,,5.1,4.15,,S,A,
2009-11-12,B,4,16,173,RHEPOR,,1.84,3.65,,S,A,
2009-11-12,B,4,16,174,BUCTET,,4.05,5.1,,S,A,
2009-11-12,B,4,16,175,PSYBER,,5.7,6.1,,S,A,
2009-11-12,B,4,16,176,CASARB,,4.55,5.1,,S,A,Over rock
2009-11-12,B,4,16,177,CASARB,,2.95,3.9,,S,A,Over rock
2009-11-12,B,4,16,178,MICPRA,,6,6.71,,P,A,Prone over rock/sprouting
2009-11-12,B,4,16,181,HIRRUG,,4.08,5,,S,A,
2009-11-12,B,4,16,182,HIRRUG,181,1.87,4.1,,S,A,
2009-11-12,B,4,16,183,RHEPOR,,4.02,4.45,,S,A,
2009-11-12,B,4,16,185,DACEXC,,34.4,18.5,,S,A,
2009-11-12,B,4,16,187,RHEPOR,,,,,S,A,Tag not found
2009-11-12,B,4,16,188,RHEPOR,,2.34,4.59,,S,A,
2009-11-12,B,4,16,455,RHEPOR,,1.55,2.56,,S,A,
2009-11-12,B,4,16,456,PREMON,,13.5,6.4,,S,A,POM=65 DTN-20
2009-11-12,B,4,16,457,HIRRUG,,1.5,4,,S,A,
2009-11-12,B,4,16,458,RHEPOR,,1.49,2.63,,S,A,
2009-11-12,B,4,16,459,GUEVAL,,1.9,2.96,,S,A,Over rock
2009-11-12,B,4,16,460,MICPRA,,1.76,2.62,,S,A,Over rock
2009-11-12,C,1,1,1,PREMON,,8.8,4,,S,A,DTN= -20; OLD/NEW POM=110
2009-11-12,C,1,1,2,PREMON,,7.1,3.27,,S,A,DTN= -20; OLD/NEW POM=57
2009-11-12,C,1,1,3,SLOBER,,2.33,3.75,,S,A,
2009-11-12,C,1,2,4,DACEXC,,6,3.1,,S,A,
2009-11-12,C,1,2,5,DACEXC,,30,21.5,,S,A,
2009-11-12,C,1,2,6,DACEXC,,19,20,,S,A,
2009-11-12,C,1,2,7,BUCTET,,131,25,,S,A,DTN= -20; POM=190
2009-11-12,C,1,2,8,MANBID,,1.38,2,,S,A,
2009-11-12,C,1,3,9,MANBID,,2.1,2.75,,S,A,
2009-11-12,C,1,3,10,SLOBER,,12.3,11,,S,A,
2009-11-12,C,1,3,12,SLOBER,,34.1,15.5,,S,A,DTN= -20; POM=200
2009-11-12,C,1,3,13,PREMON,,14.3,11.5,,S,A,
2009-11-12,C,1,4,14,PREMON,,8.7,3.22,,S,A,DTN= -20; OLD/NEW=130
2009-11-12,C,1,4,15,HELCAR,,,,,S,A,5 CULMS SMALL
2009-11-12,C,1,4,16,DACEXC,,47,30,,S,A,
2009-11-12,C,1,5,17,PREMON,,15.4,8.5,,S,A,
2009-11-12,C,1,5,18,SLOBER,,1.8,3.25,,S,A,
2009-11-12,C,1,6,20,PREMON,,9.7,3.9,,S,A,DTN= -20
2009-11-12,C,1,6,22,DACEXC,,24.3,25,,S,A,
2009-11-12,C,1,7,23,HOMRAC,,54.6,25,,S,A,DTN= -20; POM= 195
2009-11-12,C,1,7,24,PREMON,,14.5,11,,S,A,
2009-11-12,C,1,7,25,CORBOR,,,,,,D,TNF
2009-11-12,C,1,8,27,PREMON,,15.3,9,,S,A,
2009-11-12,C,1,8,28,CASSYL,,10.4,9,,S,A,
2009-11-12,C,1,8,29,CASSYL,,7.6,9,,S,A,
2009-11-12,C,1,9,35,SLOBER,,2,4.5,,S,A,
2009-11-12,C,1,9,37,PSYBER,,2.68,5.2,,S,A,
2009-11-12,C,1,9,38,MICPRA,,,,,,D,TCODS
2009-11-12,C,1,9,39,MICPRA,,2.22,4.4,,S,A,
2009-11-12,C,1,9,41,PSYBER,,3.12,5.8,,S,A,
2009-11-12,C,1,9,46,SLOBER,,3,6,,S,A,
2009-11-12,C,1,9,47,PREMON,,10.3,7,,S,A,
2009-11-12,C,1,9,113,MICPRA,,1,1.35,,S,A,DYING
2009-11-12,C,1,10,48,PREMON,,16,12,,S,A,
2009-11-12,C,1,10,50,CASARB,,2.02,4.05,,S,A,
2009-11-12,C,1,10,51,MICIMP,,1.72,3.2,,S,A,DYING
2009-11-12,C,1,10,52,PSYBER,,3.43,4.65,,S,A,
2009-11-12,C,1,10,58,PREMON,,15.6,11,,S,A,
2009-11-12,C,1,10,114,CASSYL,,1,2.25,,S,A,
2009-11-12,C,1,11,60,PREMON,,13.9,10,,S,A,
2009-11-12,C,1,11,61,DACEXC,,26.5,25,,S,A,
2009-11-12,C,1,12,62,PREMON,,15.5,9,,S,A,
2009-11-12,C,1,12,63,BUCTET,,9.2,15,,S,A,
2009-11-12,C,1,12,64,SLOBER,,3.89,6.2,,S,A,
2009-11-12,C,1,12,66,SLOBER,,1.5,3.2,,S,A,
2009-11-12,C,1,12,67,HOMRAC,,31,21,,S,A,DTN= 20
2009-11-12,C,1,12,68,SLOBER,,1.31,2.45,,S,A,
2009-11-12,C,1,12,69,PREMON,,7.7,3,,S,A,DTN= -20; OLD/NEW POM= 85
2009-11-12,C,1,13,71,PREMON,,15,15.2,,S,A,
2009-11-12,C,1,13,72,PSYBER,,,,,S,NF,
2009-11-12,C,1,13,75,PSYBER,,,,,S,NF,
2009-11-12,C,1,13,77,PSYBER,,,,,S,NF,
2009-11-12,C,1,13,84,TABHET,,2.1,3,,S,A,
2009-11-12,C,1,13,85,PREMON,,16.5,16,,S,A,
2009-11-12,C,1,13,115,SLOBER,,1.07,2.23,,S,A,
2009-11-12,C,1,14,89,PSYBER,,,,,S,NF,
2009-11-12,C,1,14,91,PREMON,,14.8,7.1,,S,A,
2009-11-12,C,1,14,95,PSYBER,,,,,S,NF,
2009-11-12,C,1,14,96,PSYBER,,,,,S,NF,
2009-11-12,C,1,14,97,TRIPAL,,6,8,,S,A,
2009-11-12,C,1,14,98,PREMON,,7.8,2.9,,S,A,DTN= -20; OLD/NEW POM= 90
2009-11-12,C,1,14,99,PREMON,,15.5,13,,S,A,
2009-11-12,C,1,14,116,MICTET,,1,1.77,,S,A,
2009-11-12,C,1,15,100,PREMON,,8.5,3,,S,A,DTN= -20; OLD/NEW POM= 110
2009-11-12,C,1,15,101,HOMRAC,,34,20,,S,A,
2009-11-12,C,1,15,102,SLOBER,,7.2,8,,S,A,
2009-11-12,C,1,15,103,PREMON,,6.7,2.82,,S,A,DTN= -20; OLD/NEW POM= 125
2009-11-12,C,1,16,106,SLOBER,,1.45,2.77,,S,A,
2009-11-12,C,1,16,107,SLOBER,106,1.31,2.55,,S,A,
2009-11-12,C,1,16,108,SLOBER,,1.85,2.92,,S,A,
2009-11-12,C,1,16,109,PREMON,,17.5,15,,S,A,
2009-11-12,C,1,16,110,SLOBER,,1.23,2.15,,S,A,HERBIBORY
2009-11-12,C,1,16,111,PREMON,,14,9,,S,A,
2009-11-12,C,1,16,112,HELCAR,,,,,S,D,TNC
2009-11-12,C,2,1,2,PREMON,,15.3,11.5,,S,A,
2009-11-12,C,2,1,132,PSYBER,,,,,S,A,BROKEN ABOVE 130
2009-11-12,C,2,1,134,PSYBER,,,,,S,A,BROKEN ABOVE 130
2009-11-12,C,2,1,135,LAEPRO,,0.97,2.7,,S,A,
2009-11-12,C,2,1,137,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,1,139,PSYBER,,2.1,3.81,,S,A,
2009-11-12,C,2,1,140,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,1,141,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,1,142,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,1,143,PSYBER,,2.11,3.58,,S,A,
2009-11-12,C,2,1,144,PSYBER,,1.74,3.66,,S,A,
2009-11-12,C,2,1,145,PSYBER,,1.74,3.64,,S,A,
2009-11-12,C,2,1,146,PSYBER,,2.14,4.05,,S,A,
2009-11-12,C,2,1,147,SCHMOR,,2.27,4.28,,S,A,NO LEAVE
2009-11-12,C,2,1,148,PSYBER,,1.19,2.37,,S,A,
2009-11-12,C,2,1,149,PSYBER,,2.3,3.75,,S,A,
2009-11-12,C,2,1,150,SCHMOR,,2.38,4.19,,S,A,
2009-11-12,C,2,1,151,SCHMOR,,,,,,D,TCOG
2009-11-12,C,2,1,152,SCHMOR,,2,3.67,,S,A,NO LEAVE
2009-11-12,C,2,1,153,HELCAR,,,,,S,A,3 CULMS
2009-11-12,C,2,1,154,PSYBER,,1.9,3.65,,S,A,
2009-11-12,C,2,1,155,PSYBER,,1.97,3.65,,S,A,
2009-11-12,C,2,2,3,PREMON,,9,6.2,,S,A,DBH= 10.5; POM= 100; DTN= 20
2009-11-12,C,2,2,4,PREMON,,17,10.6,,S,A,
2009-11-12,C,2,2,6,PREMON,,14.8,12,,S,A,
2009-11-12,C,2,2,156,CECSCH,,,,,,D,TCUDS
2009-11-12,C,2,2,157,CECSCH,,,,,,D,TCUDS
2009-11-12,C,2,2,159,PSYBER,,,,,,D,TCUDS
2009-11-12,C,2,2,163,CECSCH,,,,,,D,TCUDS
2009-11-12,C,2,2,164,CECSCH,,,,,,D,TCUDS
2009-11-12,C,2,2,165,PSYBER,,1.85,3.2,,S,A,
2009-11-12,C,2,2,167,CECSCH,,6,8.41,,S,A,
2009-11-12,C,2,2,168,CECSCH,,,0.35,,S,A,BROKEN; SPROUTING
2009-11-12,C,2,2,172,CECSCH,,,,,,D,TCOG
2009-11-12,C,2,2,173,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,2,174,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,2,179,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,2,180,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,2,181,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,2,182,CECSCH,,,,,,D,TCOG
2009-11-12,C,2,3,8,SLOBER,,2.4,4,,S,A,
2009-11-12,C,2,3,9,SLOBER,,2.4,3.91,,S,A,
2009-11-12,C,2,3,10,SLOBER,,,,,,D,TAG NOT FOUND
2009-11-12,C,2,3,12,PREMON,,14.8,12,,S,A,
2009-11-12,C,2,3,13,MANBID,,36.4,23,,S,A,
2009-11-12,C,2,3,14,PREMON,,15,11,,S,A,
2009-11-12,C,2,3,183,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,184,CECSCH,,4.65,7.81,,S,A,
2009-11-12,C,2,3,185,CECSCH,,4.85,7.38,,S,A,
2009-11-12,C,2,3,186,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,187,PSYBER,,1.74,3.5,,S,A,
2009-11-12,C,2,3,188,PSYBER,,1.14,2.4,,S,A,
2009-11-12,C,2,3,190,PSYBER,,1.26,2.91,,S,A,
2009-11-12,C,2,3,191,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,3,193,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,194,PSYBER,,2.11,4.22,,S,A,
2009-11-12,C,2,3,195,PSYBER,,1.51,3.8,,S,A,
2009-11-12,C,2,3,196,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,199,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,3,200,PSYBER,,2.66,3.86,,S,A,
2009-11-12,C,2,3,201,SLOBER,,1.21,2.72,,S,A,
2009-11-12,C,2,3,202,SLOBER,,1.6,2.32,,S,A,
2009-11-12,C,2,3,204,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,205,SLOBER,,1.29,2.42,,S,A,
2009-11-12,C,2,3,206,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,207,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,3,208,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,210,SCHMOR,,3.88,5.94,,S,A,
2009-11-12,C,2,3,212,PSYBER,,1.78,2.88,,S,A,NO LEAVE
2009-11-12,C,2,3,214,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,3,215,CECSCH,,5,8.88,,S,A,
2009-11-12,C,2,3,216,PSYBER,,,1.9,,S,A,DEAD ABOVE 130
2009-11-12,C,2,3,217,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,3,219,PSYBER,,1.48,2.58,,S,A,
2009-11-12,C,2,3,434,ALCLAT,,,0.5,,S,A,BROKEN; SPROUTING
2009-11-12,C,2,4,15,MANBID,,1.32,2.4,,S,A,
2009-11-12,C,2,4,16,SLOBER,,3.76,5.4,,S,A,
2009-11-12,C,2,4,17,PREMON,,9.5,5.4,,S,A,DBH= .8; POM= 90; DTN= -10
2009-11-12,C,2,4,18,PREMON,,15,8.8,,S,A,
2009-11-12,C,2,4,19,SLOBER,,3.15,4.8,,S,A,
2009-11-12,C,2,4,20,TETBAL,,7.4,9.22,,S,A,
2009-11-12,C,2,4,21,PREMON,,10.5,7.74,,S,A,
2009-11-12,C,2,4,221,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,223,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,224,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,225,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,227,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,228,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,229,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,230,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,231,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,232,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,233,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,235,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,4,237,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,5,22,PREMON,,15.3,8,,S,A,
2009-11-12,C,2,5,23,SLOBER,,6.2,7.9,,S,A,
2009-11-12,C,2,5,24,HOMRAC,,4.3,8.14,,S,A,
2009-11-12,C,2,5,25,SLOBER,,1.7,2.96,,S,A,
2009-11-12,C,2,5,26,SLOBER,,,0.6,,S,A,BROKEN BELOW 130; SPROUTING
2009-11-12,C,2,5,27,CORBOR,,4.12,4,,S,A,
2009-11-12,C,2,5,28,SLOBER,,1.5,3,,S,A,
2009-11-12,C,2,5,29,CASSYL,,,1,,L,A,DEAD BELOW 130
2009-11-12,C,2,5,30,SLOBER,,5.3,7.67,,S,A,
2009-11-12,C,2,5,240,LAEPRO,,,,,,D,TCOG
2009-11-12,C,2,5,244,PSYBER,,2.3,3.4,,S,A,
2009-11-12,C,2,5,245,SCHMOR,,3.1,4.18,,S,A,
2009-11-12,C,2,5,246,SCHMOR,,,,,,D,TCODS
2009-11-12,C,2,5,247,CECSCH,,5,7.5,,S,A,
2009-11-12,C,2,5,248,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,5,249,PSYBER,,2.21,4.12,,S,A,
2009-11-12,C,2,5,250,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,5,252,PSYBER,,1.46,2.41,,S,A,TOP DEAD
2009-11-12,C,2,5,253,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,5,254,SLOBER,25,1.43,2.42,,S,A,
2009-11-12,C,2,6,31,CASARB,,12.7,10.7,,S,A,
2009-11-12,C,2,6,32,MICPRA,,2.41,5.5,,S,A,
2009-11-12,C,2,6,33,SLOBER,,3.46,2.04,,S,A,
2009-11-12,C,2,6,34,DACEXC,,79,29.1,,S,A,
2009-11-12,C,2,6,35,SLOBER,,9.2,11,,S,A,
2009-11-12,C,2,6,36,TETBAL,,1.8,3.25,,S,A,
2009-11-12,C,2,6,37,MELHER,,1.84,2.17,,S,A,
2009-11-12,C,2,6,38,PREMON,,15.6,11,,S,A,
2009-11-12,C,2,6,256,TREMIC,,5.3,1.77,,S,A,DYING; TOP DEAD
2009-11-12,C,2,6,259,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,6,261,CASARB,31,1.3,2.8,,S,A,
2009-11-12,C,2,6,262,CASARB,31,1.22,2.8,,S,A,
2009-11-12,C,2,6,263,CASARB,31,1.7,3.66,,S,A,
2009-11-12,C,2,6,264,PSYBER,,1.7,3,,S,A,
2009-11-12,C,2,6,265,SCHMOR,,1.1,1.78,,S,A,
2009-11-12,C,2,6,266,PSYBER,,,,,,D,TCOG
2009-11-12,C,2,6,267,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,6,268,LAEPRO,,1.1,2.52,,S,A,DYING; SPROUTING
2009-11-12,C,2,6,269,SCHMOR,,1,1.6,,S,A,
2009-11-12,C,2,6,270,PSYBER,,1.54,2,,S,A,TOP DEAD
2009-11-12,C,2,6,271,CECSCH,,,,,,D,TCOG
2009-11-12,C,2,6,273,CECSCH,,,,,,D,TCOG
2009-11-12,C,2,6,274,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,7,39,PREMON,,16.5,11.8,,S,A,
2009-11-12,C,2,7,40,CASARB,,10.3,10,,L,A,
2009-11-12,C,2,7,42,CASARB,40,6.7,9,,S,A,
2009-11-12,C,2,7,279,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,7,280,CECSCH,,,,,S,NF,MUST BE DEAD
2009-11-12,C,2,7,281,LAEPRO,,0.95,1.9,,S,A,TOP DEAD
2009-11-12,C,2,7,282,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,7,283,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,7,285,PSYBER,,1.5,3.4,,S,A,SEEDLING TAG NUM 44
2009-11-12,C,2,7,286,PSYBER,,,1,,S,A,TOP DEAD; SEEDLING TAG NUM 43
2009-11-12,C,2,7,287,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,7,288,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,7,289,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,7,292,PSYBER,,1.35,2.68,,S,A,
2009-11-12,C,2,7,293,PSYBER,,1.51,3.1,,S,A,
2009-11-12,C,2,7,294,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,7,297,CASARB,40,1.6,3.83,,S,A,
2009-11-12,C,2,7,298,CASARB,40,2.67,4.2,,S,A,TOP FOLD
2009-11-12,C,2,8,45,SLOBER,,6.57,10.7,,S,A,TALLOS UNIDOS A 1.30
2009-11-12,C,2,8,46,SLOBER,45,4.75,8.58,,S,A,
2009-11-12,C,2,8,47,MICPRA,,,2.47,,S,A,SPROUTTING; TOP DEAD A 1.3
2009-11-12,C,2,8,48,SLOBER,,,1.25,,S,A,BROKEN BELOW 1.3
2009-11-12,C,2,8,49,SLOBER,,2.15,3.74,,S,A,
2009-11-12,C,2,8,50,SLOBER,,2.06,3.82,,S,A,
2009-11-12,C,2,8,51,TETBAL,,2.05,3.12,,S,A,
2009-11-12,C,2,8,300,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,8,301,PSYBER,,1.46,2.3,,S,A,TOP DEAD
2009-11-12,C,2,8,302,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,8,303,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,8,305,HELCAR,,,,,S,D,2 CULMS
2009-11-12,C,2,8,306,HELCAR,,,,,S,D,3 CULMS
2009-11-12,C,2,8,309,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,8,310,HELCAR,,,,,S,D,2 CULMS
2009-11-12,C,2,8,311,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,8,315,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,8,316,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,8,318,HELCAR,,,,,S,A,1 CULMS
2009-11-12,C,2,8,319,CECSCH,,2.68,3.82,,S,A,
2009-11-12,C,2,8,322,CECSCH,,2.95,3.88,,S,A,NO LEAVES
2009-11-12,C,2,8,323,SCHMOR,,1.79,3.58,,S,A,
2009-11-12,C,2,8,325,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,9,52,SLOBER,,4.8,6.66,,S,A,
2009-11-12,C,2,9,53,COFARA,,1.15,2.8,,S,A,
2009-11-12,C,2,9,54,DACEXC,,30.9,19,,S,A,
2009-11-12,C,2,9,57,COFARA,,1.46,2.94,,S,A,
2009-11-12,C,2,9,58,SLOBER,,1.45,1.95,,S,A,
2009-11-12,C,2,9,59,SLOBER,,4.56,5.66,,S,A,
2009-11-12,C,2,9,60,SLOBER,,11.5,11.5,,S,A,
2009-11-12,C,2,9,61,CASARB,,0,0.15,,S,A,SPROUTING; BROKEN BELOW 1.3
2009-11-12,C,2,9,62,CASARB,,0,0.1,,S,A,BROKEN BELOW 1.3
2009-11-12,C,2,9,64,SLOBER,,,1.5,,S,A,BROKEN BELOW 1.3
2009-11-12,C,2,9,65,PREMON,,8.7,4.66,,S,A,
2009-11-12,C,2,9,66,SLOBER,,4.34,6.4,,S,A,
2009-11-12,C,2,9,67,SLOBER,,1.93,2.8,,S,A,
2009-11-12,C,2,9,326,SLOBER,,1.31,2,,S,A,
2009-11-12,C,2,9,327,CASARB,62,1.65,3.24,,S,A,
2009-11-12,C,2,10,68,MYRLEP,,6.8,7.2,,S,A,
2009-11-12,C,2,10,69,MELHER,,,,,S,NF,
2009-11-12,C,2,10,70,PREMON,,13.4,9.5,,S,A,POM= 130
2009-11-12,C,2,10,71,PALRIP,,4.44,5.1,,S,A,
2009-11-12,C,2,10,72,DACEXC,,55.1,22,,S,A,
2009-11-12,C,2,10,73,ALCFLO,,29.8,22,,S,A,
2009-11-12,C,2,10,328,MYRLEP,68,1.46,2.74,,S,A,
2009-11-12,C,2,10,330,CECSCH,,,,,,D,TCODS
2009-11-12,C,2,10,331,EUGSTA,439,1.48,2.14,,S,A,
2009-11-12,C,2,10,333,PSYBER,,,,,S,NF,
2009-11-12,C,2,10,335,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,10,336,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,10,337,PSYBER,,,,,,D,TCODS
2009-11-12,C,2,10,338,CECSCH,,,,,S,NF,
2009-11-12,C,2,10,341,SCHMOR,,1.13,1.5,,S,A,NO LEAVE
