"","source","Date","Replicate","Treatment","Biomass"
"1242","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","5","Cenrich Nenrich M H2Oamb HTamb","299.7"
"1243","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","5","Cenrich Nenrich M H2Oamb HTelv","1095.8"
"1244","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","5","Cenrich Nenrich M H2Oneg HTamb","260.1"
"1245","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","5","Cenrich Nenrich M H2Oneg HTelv","1096.1"
"1246","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","5","Cenrich Nenrich S    ","264.46"
"1247","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Namb M    ","207.6236364"
"1248","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Namb M H2Oamb HTamb","335.1"
"1249","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Namb M H2Oamb HTelv","287"
"1250","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Namb M H2Oneg HTamb","174.2"
"1251","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Namb M H2Oneg HTelv","543.8"
"1252","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Namb S    ","164.4583333"
"1253","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Nenrich M    ","211.4077273"
"1254","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Nenrich M H2Oamb HTamb","186.3"
"1255","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Nenrich M H2Oamb HTelv","584.9"
"1256","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Nenrich M H2Oneg HTamb","356.6"
"1257","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Nenrich M H2Oneg HTelv","490.8"
"1258","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2017","6","Camb Nenrich S    ","430.32"
"1259","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Namb M    ","366.9271429"
"1260","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Namb M H2Oamb HTamb","254.33"
"1261","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Namb M H2Oamb HTelv","251.73"
"1262","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Namb M H2Oneg HTamb","422.9"
"1263","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Namb M H2Oneg HTelv","634.52"
"1264","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Namb S    ","515.278"
"1265","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Nenrich M    ","400.6690909"
"1266","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Nenrich M H2Oamb HTamb","525.53"
"1267","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Nenrich M H2Oamb HTelv","623.28"
"1268","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Nenrich M H2Oneg HTamb","462.85"
"1269","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Nenrich M H2Oneg HTelv","842.1"
"1270","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","1","Cenrich Nenrich S    ","216.296"
"1271","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Namb M    ","309.91745"
"1272","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Namb M H2Oamb  ","570.12"
"1273","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Namb M H2Oamb HTamb","881.8"
"1274","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Namb M H2Oamb HTelv","692.4"
"1275","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Namb M H2Oneg HTamb","120.18"
"1276","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Namb M H2Oneg HTelv","634.75"
"1277","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Namb S    ","233.672"
"1278","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Nenrich M    ","342.8845455"
"1279","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Nenrich M   HTamb","285.2"
"1280","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Nenrich M H2Oamb HTelv","741.2"
"1281","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Nenrich M H2Oneg HTamb","196.37"
"1282","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Nenrich M H2Oneg HTelv","752.1"
"1283","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","2","Camb Nenrich S    ","359.88"
"1284","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Namb M    ","348.4877273"
"1285","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Namb M H2Oamb HTamb","164.6"
"1286","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Namb M H2Oamb HTelv","1047.16"
"1287","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Namb M H2Oneg HTamb","338.65"
"1288","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Namb M H2Oneg HTelv","369.93"
"1289","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Namb S    ","372.22"
"1290","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Nenrich M    ","507.2585909"
"1291","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Nenrich M H2Oamb HTamb","449.84"
"1292","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Nenrich M H2Oamb HTelv","625.9"
"1293","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Nenrich M H2Oneg HTamb","823.48"
"1294","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Nenrich M H2Oneg HTelv","731.8"
"1295","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","3","Cenrich Nenrich S    ","337.8"
"1296","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Namb M    ","270.3445455"
"1297","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Namb M   HTelv","509.29"
"1298","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Namb M H2Oamb HTamb","320.4"
"1299","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Namb M H2Oneg HTamb","437.19"
"1300","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Namb M H2Oneg HTelv","418.9"
"1301","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Namb S    ","404.15"
"1302","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Nenrich M    ","320.7475"
"1303","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Nenrich M H2Oamb  ","149.7"
"1304","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Nenrich M H2Oamb HTamb","340.95"
"1305","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Nenrich M H2Oamb HTelv","536.68"
"1306","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Nenrich M H2Oneg HTamb","551.25"
"1307","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Nenrich M H2Oneg HTelv","356.97"
"1308","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","4","Camb Nenrich S    ","313.16"
"1309","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Namb M    ","293.84"
"1310","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Namb M H2Oamb HTamb","318.7"
"1311","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Namb M H2Oamb HTelv","577.95"
"1312","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Namb M H2Oneg HTamb","687"
"1313","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Namb M H2Oneg HTelv","696.81"
"1314","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Namb S    ","286.108"
"1315","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Nenrich M    ","423.4895238"
"1316","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Nenrich M H2Oamb HTamb","705.6"
"1317","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Nenrich M H2Oamb HTelv","770.22"
"1318","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Nenrich M H2Oneg HTamb","392.45"
"1319","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Nenrich M H2Oneg HTelv","558.46"
"1320","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","5","Cenrich Nenrich S    ","305.326"
"1321","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Namb M    ","361.9836364"
"1322","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Namb M H2Oamb HTamb","464.73"
"1323","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Namb M H2Oamb HTelv","503.08"
"1324","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Namb M H2Oneg HTamb","471.3"
"1325","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Namb M H2Oneg HTelv","271.47"
"1326","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Namb S    ","326.4483333"
"1327","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Nenrich M    ","452.2459091"
"1328","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Nenrich M H2Oamb HTamb","497.3"
"1329","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Nenrich M H2Oamb HTelv","862.95"
"1330","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Nenrich M H2Oneg HTamb","217.88"
"1331","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Nenrich M H2Oneg HTelv","849.11"
"1332","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2018","6","Camb Nenrich S    ","396.898"
"1333","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Namb M    ","320.7800476"
"1334","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Namb M H2Oamb HTamb","887.45"
"1335","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Namb M H2Oamb HTelv","637"
"1336","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Namb M H2Oneg HTamb","342"
"1337","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Namb M H2Oneg HTelv","501.4"
"1338","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Namb S    ","428.98"
"1339","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Nenrich M    ","313.2132273"
"1340","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Nenrich M H2Oamb HTamb","541.5"
"1341","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Nenrich M H2Oamb HTelv","341.5"
"1342","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Nenrich M H2Oneg HTamb","395.2"
"1343","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Nenrich M H2Oneg HTelv","1096.1"
"1344","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","1","Cenrich Nenrich S    ","345.84"
"1345","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Namb M    ","230.3905"
"1346","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Namb M H2Oamb  ","785.53"
"1347","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Namb M H2Oamb HTamb","514.1"
"1348","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Namb M H2Oamb HTelv","460.02"
"1349","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Namb M H2Oneg HTamb","338.01"
"1350","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Namb M H2Oneg HTelv","510.3"
"1351","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Namb S    ","277.692"
"1352","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Nenrich M    ","211.0495455"
"1353","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Nenrich M   HTamb","178"
"1354","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Nenrich M H2Oamb HTelv","474.6"
"1355","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Nenrich M H2Oneg HTamb","314.8"
"1356","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Nenrich M H2Oneg HTelv","159"
"1357","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","2","Camb Nenrich S    ","237.2283333"
"1358","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Namb M    ","281.0568182"
"1359","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Namb M H2Oamb HTamb","335.77"
"1360","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Namb M H2Oamb HTelv","248.92"
"1361","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Namb M H2Oneg HTamb","476.2"
"1362","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Namb M H2Oneg HTelv","333.2"
"1363","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Namb S    ","381.72"
"1364","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Nenrich M    ","295.6877273"
"1365","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Nenrich M H2Oamb HTamb","432.9"
"1366","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Nenrich M H2Oamb HTelv","259.22"
"1367","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Nenrich M H2Oneg HTamb","741.33"
"1368","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Nenrich M H2Oneg HTelv","371.4"
"1369","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","3","Cenrich Nenrich S    ","310.372"
"1370","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Namb M    ","249.1190909"
"1371","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Namb M   HTelv","520.1"
"1372","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Namb M H2Oamb HTamb","853.98"
"1373","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Namb M H2Oneg HTamb","757.5"
"1374","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Namb M H2Oneg HTelv","364.3"
"1375","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Namb S    ","420.175"
"1376","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Nenrich M    ","269.1595"
"1377","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Nenrich M H2Oamb  ","657.2"
"1378","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Nenrich M H2Oamb HTamb","234.8"
"1379","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Nenrich M H2Oamb HTelv","550.9"
"1380","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Nenrich M H2Oneg HTamb","320.37"
"1381","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Nenrich M H2Oneg HTelv","638.65"
"1382","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","4","Camb Nenrich S    ","421.032"
"1383","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Namb M    ","322.5818182"
"1384","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Namb M H2Oamb HTamb","164.64"
"1385","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Namb M H2Oamb HTelv","378.51"
"1386","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Namb M H2Oneg HTamb","549.6"
"1387","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Namb M H2Oneg HTelv","299.16"
"1388","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Namb S    ","366.06"
"1389","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Nenrich M    ","349.5852381"
"1390","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Nenrich M H2Oamb HTamb","697.2"
"1391","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Nenrich M H2Oamb HTelv","554.89"
"1392","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Nenrich M H2Oneg HTamb","341.2"
"1393","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Nenrich M H2Oneg HTelv","881.05"
"1394","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","5","Cenrich Nenrich S    ","407.356"
"1395","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Namb M    ","275.6731818"
"1396","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Namb M H2Oamb HTamb","276.1"
"1397","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Namb M H2Oamb HTelv","520.07"
"1398","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Namb M H2Oneg HTamb","323.1"
"1399","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Namb M H2Oneg HTelv","239.2"
"1400","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Namb S    ","375.0816667"
"1401","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Nenrich M    ","307.4595455"
"1402","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Nenrich M H2Oamb HTamb","471.7"
"1403","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Nenrich M H2Oamb HTelv","534.2"
"1404","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Nenrich M H2Oneg HTamb","369.5"
"1405","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Nenrich M H2Oneg HTelv","812.7"
"1406","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2019","6","Camb Nenrich S    ","303.918"
"1407","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","1","Cenrich Namb M    ","213.20602"
"1408","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","1","Cenrich Namb M H2Oamb HTelv","279.2294"
"1409","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","1","Cenrich Nenrich M    ","163.2539167"
"1410","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","2","Camb Namb M    ","260.5020125"
"1411","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","2","Camb Namb M H2Oamb  ","291.6"
"1412","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","2","Camb Namb M H2Oamb HTamb","287"
"1413","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","2","Camb Namb M H2Oamb HTelv","279.6"
"1414","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","2","Camb Nenrich M    ","259.1910444"
"1415","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","2","Camb Nenrich M   HTamb","437.9"
"1416","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","2","Camb Nenrich M H2Oamb HTelv","473.7905"
"1417","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","3","Cenrich Namb M    ","334.036285"
"1418","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","3","Cenrich Namb M H2Oamb HTamb","503.9141"
"1419","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","3","Cenrich Namb M H2Oamb HTelv","545.422"
"1420","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","3","Cenrich Nenrich M    ","308.0630556"
"1421","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","3","Cenrich Nenrich M H2Oamb HTamb","275.8"
"1422","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","3","Cenrich Nenrich M H2Oamb HTelv","266.8"
"1423","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","4","Camb Namb M    ","296.6446278"
"1424","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","4","Camb Namb M   HTelv","491.4"
"1425","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","4","Camb Namb M H2Oamb HTamb","527.98"
"1426","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","4","Camb Nenrich M    ","365.2779875"
"1427","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","4","Camb Nenrich M H2Oamb  ","484.4"
"1428","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","4","Camb Nenrich M H2Oamb HTamb","315.8"
"1429","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","4","Camb Nenrich M H2Oamb HTelv","603.7"
"1430","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","5","Cenrich Namb M    ","297.0763944"
"1431","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","5","Cenrich Namb M H2Oamb HTamb","418.5"
"1432","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","5","Cenrich Namb M H2Oamb HTelv","912.1"
"1433","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","5","Cenrich Nenrich M    ","333.6296529"
"1434","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","5","Cenrich Nenrich M H2Oamb HTamb","684.1"
"1435","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","5","Cenrich Nenrich M H2Oamb HTelv","668.6"
"1436","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","6","Camb Namb M    ","468.1193833"
"1437","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","6","Camb Namb M H2Oamb HTamb","584.6"
"1438","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","6","Camb Namb M H2Oamb HTelv","373.7573"
"1439","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","6","Camb Nenrich M    ","358.1114722"
"1440","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","6","Camb Nenrich M H2Oamb HTamb","238.7"
"1441","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2020","6","Camb Nenrich M H2Oamb HTelv","636.7"
"1442","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Namb M  ","198.9053857"
"1443","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Namb M H2Oamb HTamb","205.91"
"1444","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Namb M H2Oamb HTelv","154.6349"
"1445","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Namb M H2Oneg HTamb","660.8"
"1446","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Namb M H2Oneg HTelv","242.1"
"1447","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Namb S  ","207.23314"
"1448","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Nenrich M  ","165.5354182"
"1449","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Nenrich M H2Oamb HTamb","229.1"
"1450","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Nenrich M H2Oamb HTelv","307.1"
"1451","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Nenrich M H2Oneg HTamb","234.9"
"1452","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Nenrich M H2Oneg HTelv","486.7"
"1453","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","1","Cenrich Nenrich S  ","168.6167"
"1454","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","2","Camb Namb M  ","242.687325"
"1455","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","2","Camb Namb M H2Oamb ","244.6"
"1456","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2021","2","Camb Namb M H2Oamb HTamb","290"
